seen,user_index,seed_size
156,1215,1
176,1489367,2
181,33625,3
318,54480,4
485,42463,5
712,50516,6
760,94996,7
801,53349,8
827,43052,9
998,293399,10
1116,52171,11
1129,10428,12
1133,52977,13
1153,13664,14
1621,8450,15
1677,52220,16
1685,52206,17
1726,12368,18
1811,293397,19
1911,9765,20
1931,243234,21
1990,56014,22
2033,6396,23
2226,172007,24
2228,70544,25
2396,50489,26
2451,29783,27
2475,664951,28
2602,54190,29
2641,6395,30
2676,9805,31
2728,562203,32
2762,6431,33
2812,6707,34
3012,18607,35
3165,52022,36
3231,55414,37
3238,18632,38
3312,274350,39
3769,550935,40
3888,23205,41
4057,4435,42
4133,52154,43
4414,1987747,44
4732,27987,45
4807,2790787,46
4837,347788,47
4862,9766,48
5023,56090,49
5083,396157,50
5121,53767,51
5239,54189,52
5800,245569,53
6443,196888,54
6648,253467,55
6791,43303,56
6795,66694,57
7368,2806,58
7633,21471,59
7698,1554508,60
8069,12602,61
8591,63840,62
8641,52984,63
8704,561774,64
8724,9777,65
8753,312786,66
8831,77918,67
9438,9818,68
9459,447075,69
9775,18154,70
9808,54448,71
9934,53252,72
10015,58926,73
10102,170465,74
10110,54974,75
10119,1071903,76
10164,53959,77
10302,1162926,78
10380,146797,79
10424,9783,80
10438,54465,81
10675,57686,82
11035,309997,83
11097,53751,84
11159,107523,85
11202,19689,86
11225,211041,87
11236,54184,88
11455,7486,89
11667,407715,90
11717,142033,91
12547,182984,92
12675,29083,93
12815,57045,94
12941,39407,95
13069,44140,96
13108,45468,97
13232,38453,98
13270,107531,99
13405,155706,100
13439,213088,101
14116,56256,102
14181,6705,103
14677,40089,104
14741,211708,105
15151,1038763,106
15198,57255,107
15239,17790,108
15290,347020,109
15426,6398,110
15531,49288,111
15537,55060,112
15630,9772,113
15721,19682,114
15734,55776,115
15869,211039,116
15959,347052,117
16136,146785,118
16144,42462,119
16229,38793,120
16743,38903,121
16913,204092,122
17191,212773,123
17280,6697,124
17884,569503,125
17900,52205,126
17992,61047,127
18008,21591,128
18461,78554,129
18798,268370,130
18951,3444,131
18996,211048,132
19025,12378,133
19039,9800,134
19096,5442,135
19363,261281,136
19410,248852,137
19560,36172,138
19642,33603,139
19875,52702,140
19885,12369,141
19947,864242,142
19960,40985,143
20387,2636278,144
20823,640384,145
20894,2163137,146
21524,579718,147
21656,817231,148
21685,94018,149
21825,63618,150
22087,42528,151
22123,9767,152
22476,54507,153
22521,499439,154
22533,16408,155
22741,184893,156
22763,567946,157
22806,10330,158
22954,208908,159
22994,198447,160
23124,60724,161
23455,488188,162
24049,15510,163
24239,200490,164
24731,6693,165
24794,74178,166
25073,5636,167
25194,3884177,168
26126,197894,169
26141,77451,170
26174,53236,171
26555,52979,172
26828,53777,173
26955,6698,174
27021,20131,175
27569,123917,176
27703,416143,177
28360,558545,178
28570,53947,179
28682,701,180
28934,138801,181
28938,9794,182
28970,2162567,183
29128,52669,184
29225,34684,185
29366,294421,186
29454,249689,187
29530,54449,188
29769,76332,189
29831,68225,190
29832,52062,191
29918,7826,192
29947,170786,193
30319,54453,194
30356,13396,195
30685,1737672,196
30734,321464,197
30988,698837,198
31117,207610,199
31228,52667,200
31530,9261,201
31553,48478,202
31866,6,203
31964,57303,204
32096,478385,205
32172,9787,206
32269,78458,207
32439,12370,208
32461,58562,209
32568,38254,210
32903,8871,211
33185,520370,212
33316,11855,213
33358,4320,214
33448,55443,215
33485,53220,216
33542,39214,217
33736,33622,218
33912,63609,219
34089,2890225,220
34183,55514,221
34197,23091,222
34496,562919,223
35005,53298,224
35272,34655,225
35294,11829,226
35348,103806,227
35562,39791,228
35879,530544,229
36234,52164,230
36316,388301,231
36680,52180,232
36688,157913,233
36784,1320079,234
36830,6415,235
36956,865509,236
37049,292022,237
37195,4128,238
37728,344027,239
37967,616027,240
38057,562148,241
38143,1754834,242
38242,364765,243
38915,50125,244
39133,431300,245
39387,6446,246
39430,39127,247
39459,52153,248
39829,52755,249
39948,7832,250
40216,15508,251
40223,3761632,252
40285,103662,253
40485,320867,254
41376,35532,255
41665,327058,256
41933,6691,257
41938,405723,258
41986,3268914,259
42155,2111858,260
42252,1335215,261
42462,9851,262
42605,58106,263
42821,282385,264
43080,393926,265
44164,210099,266
44436,77340,267
44534,2883,268
44542,269411,269
44636,208336,270
44642,11509,271
44801,266908,272
44970,213588,273
45183,380275,274
45620,212920,275
45737,113612,276
45740,56011,277
46309,9536,278
46869,180804,279
46952,52971,280
47074,56350,281
47379,28079,282
47384,265259,283
47658,155429,284
47737,54470,285
47997,202187,286
48046,9779,287
48305,278581,288
48479,53251,289
48819,26,290
48989,561778,291
49013,61187,292
49058,408108,293
49154,391416,294
49334,22591,295
49341,11517,296
49346,25995,297
49384,15527,298
49397,658432,299
50115,336670,300
50205,226435,301
51056,20173,302
51072,519084,303
51244,1338357,304
51751,180361,305
51811,35449,306
51820,52204,307
51879,3063,308
51995,147207,309
52046,77563,310
52181,67191,311
52943,174095,312
52998,24080,313
53125,16762,314
53192,15524,315
53806,13233,316
54073,263256,317
54099,8355,318
54676,308162,319
55007,601086,320
55163,52147,321
55265,482956,322
55533,2181580,323
55550,13759,324
55566,14190,325
55827,459345,326
55895,6744,327
56019,5,328
56158,749376,329
56181,412752,330
57050,9555,331
57484,66743,332
57553,61190,333
57650,43208,334
57704,13204,335
58223,17801,336
58327,551133,337
58651,387751,338
58702,4492,339
59031,55732,340
59056,3573262,341
59120,3389,342
59249,1858695,343
59393,6672,344
59537,81297,345
59746,10645,346
59866,487724,347
60075,8353,348
60517,11157,349
61178,353322,350
61190,675163,351
61426,56115,352
61453,64712,353
61548,53278,354
61562,55444,355
61859,236411,356
62156,56294,357
62405,38779,358
62416,77454,359
62584,33572,360
62611,58880,361
62696,57607,362
62723,40487,363
63017,6728,364
63116,45458,365
63187,3986961,366
63191,369022,367
63367,114646,368
63379,2896,369
63531,5055,370
63665,485490,371
63790,107513,372
63862,57226,373
64175,81,374
64799,58832,375
65359,334926,376
65608,1124609,377
65956,17603,378
66038,46638,379
66138,77961,380
66804,38759,381
66829,66184,382
66964,17792,383
67015,309815,384
67370,290508,385
67479,33721,386
67582,555388,387
67620,470862,388
68379,2989,389
68403,278045,390
68404,78033,391
69157,16498,392
69314,315969,393
69880,485715,394
70007,107518,395
70470,317272,396
70789,27372,397
71372,54532,398
71983,209925,399
72137,29698,400
72173,27867,401
72252,1656377,402
72320,56039,403
72430,491714,404
72638,43319,405
73027,6732,406
73095,53198,407
73208,137267,408
73251,284229,409
73844,43300,410
73886,13234,411
74018,182367,412
74294,154765,413
74415,416625,414
74574,1072689,415
75571,504915,416
75588,12839,417
75972,216621,418
76251,54549,419
76311,53232,420
76401,169788,421
76597,1311664,422
76855,313250,423
77154,212058,424
77370,561764,425
77609,104180,426
77841,56021,427
78469,346446,428
78652,34278,429
78681,20185,430
78945,57449,431
79048,22982,432
79177,58353,433
79306,9212,434
79899,11519,435
80055,58558,436
80357,1950,437
80514,564031,438
80520,294881,439
80675,53016,440
81625,16764,441
81675,313394,442
81773,54685,443
81833,7,444
82203,77455,445
82444,2692,446
82545,147512,447
82591,38796,448
82779,12541,449
82865,257791,450
83259,86865,451
83579,34610,452
83848,8049,453
83879,27947,454
84153,3420,455
85090,16113,456
85307,16033,457
85355,107573,458
85511,278073,459
85685,88167,460
85810,58764,461
85901,75598,462
85911,13296,463
85967,259058,464
86109,33587,465
86508,13137,466
87364,13491,467
87685,338225,468
87787,2880,469
88355,387789,470
88452,77979,471
88549,40991,472
89087,39638,473
89091,187509,474
89161,213589,475
89432,81188,476
89486,675,477
89815,423255,478
90213,368594,479
91006,1779653,480
91020,4772,481
91078,562988,482
91116,62783,483
91468,11707,484
91573,40045,485
92766,34305,486
92808,38026,487
93623,42497,488
94034,424129,489
94141,53797,490
94588,56700,491
95025,53290,492
95541,7833,493
96242,56434,494
96795,20969,495
97353,198293,496
97435,21846,497
97461,159869,498
97645,346348,499
97948,1204827,500
98567,3257,501
98821,226436,502
98957,211467,503
99011,207831,504
99330,55858,505
99404,20934,506
99447,6433,507
99458,38379,508
99730,2890,509
100336,60964,510
100380,58104,511
100393,216790,512
100620,30274,513
101321,200535,514
101672,1462112,515
101684,36754,516
101829,76314,517
101903,18885,518
101939,38795,519
102120,463409,520
102268,180635,521
102568,136751,522
