seen,user_index,seed_size
10031,310,1
15314,37057,2
68273,657449,3
79912,21,4
80679,362,5
87710,20024,6
94252,71075,7
97233,44005,8
104601,645916,9
104651,1845,10
171913,807,11
173555,71153,12
199676,1011428,13
210957,1182,14
236880,110104,15
247452,2844,16
292763,805,17
330766,516,18
333307,20363,19
339278,802,20
340049,1001507,21
363805,646255,22
367459,108601,23
372806,661664,24
397117,4935,25
409835,939,26
410088,3,27
421010,1024,28
426440,687,29
457256,21170,30
460097,831,31
480671,660238,32
486744,638610,33
500733,26084,34
505305,23840,35
517504,18858,36
540521,3099,37
561530,2686,38
578229,657357,39
581817,20921,40
609771,2525,41
617853,103,42
623522,6510,43
705229,27836,44
706325,8745,45
716059,5995,46
816428,1368,47
818440,647829,48
888049,21472,49
901860,20011,50
921654,115240,51
941470,642490,52
987253,11879,53
989273,383,54
