seen,user_index,seed_size
1627,4161541,1
1913,471545,2
2707,5087872,3
3542,5803203,4
4644,27537319,5
8852,787894,6
16884,9985428,7
17741,5744582,8
26305,2965970,9
29530,957007,10
38462,47506,11
40220,27466393,12
48995,18589584,13
55180,1248174,14
56431,13050386,15
57236,21173,16
61396,4931179,17
67632,21349434,18
75251,7119814,19
76513,6531972,20
76975,27875372,21
78819,4695199,22
90600,15691024,23
91618,21190588,24
94401,98618,25
94666,430170,26
97504,22670,27
100530,28444689,28
102083,10685037,29
106105,13668265,30
107859,4272823,31
108673,1625835,32
117005,8745900,33
117522,2886542,34
119644,3220331,35
124314,45951,36
125675,22457842,37
132229,1552928,38
133247,2497948,39
144598,6341707,40
158991,296966,41
161924,6363540,42
169136,5344044,43
170268,7567030,44
186130,44759,45
186487,24192593,46
188078,2843454,47
188647,24948268,48
195628,8643404,49
202578,76359,50
203444,282049,51
208784,1224585,52
209233,1590145,53
212663,7030176,54
215215,6206807,55
215983,3846507,56
227258,4149673,57
237486,1704305,58
249918,9227721,59
250077,12387910,60
259654,4019823,61
261321,17203680,62
261432,4339134,63
263187,285748,64
263275,15907883,65
264427,8933953,66
278323,27514248,67
278357,3344715,68
280166,5908891,69
281156,6433886,70
289162,8416599,71
293813,2265878,72
305740,538510,73
306287,18934864,74
317115,2292315,75
317851,23977168,76
321735,1951520,77
327434,3947163,78
331604,34389599,79
332073,38456374,80
343952,2880025,81
346829,17303024,82
348206,6755201,83
348718,25261220,84
351793,4918292,85
357947,13532305,86
359283,2642533,87
362203,5529701,88
365290,13053740,89
368483,175733,90
368583,1876409,91
368805,3053078,92
376992,7393971,93
379733,6802810,94
381061,13299475,95
382270,3110713,96
386394,10074847,97
389733,2163199,98
396885,77504,99
397884,4264525,100
422641,7680545,101
436489,1645523,102
438144,830605,103
441614,18450613,104
443920,4726672,105
449336,262190,106
453230,15454128,107
458435,1835926,108
460102,4987056,109
469859,10046238,110
476211,10214675,111
476915,16781901,112
479407,6029113,113
485290,10421215,114
489531,4488737,115
499623,5822128,116
500466,2460150,117
502225,1795614,118
524165,14971608,119
526542,5157672,120
530684,16417169,121
537390,1321491,122
542889,11090655,123
547715,4728214,124
550334,5527638,125
550741,6814482,126
554495,4360807,127
556874,18356769,128
562588,15499829,129
565846,4469166,130
573579,2184739,131
576793,5668942,132
581986,3940405,133
603688,18036496,134
604771,4713349,135
617050,1096360,136
622168,5005369,137
622251,8041656,138
622457,24406249,139
628825,7969791,140
630033,15593131,141
630166,557636,142
633963,616845,143
639166,5290033,144
641229,4371344,145
641815,9809922,146
643728,11737669,147
648239,337774,148
653958,2663732,149
658495,2079156,150
659747,18746756,151
660275,11480186,152
670139,6805676,153
678108,7845261,154
682076,5731470,155
682820,12937543,156
688194,5822987,157
688639,9143755,158
689632,588887,159
697144,75326,160
698811,5838512,161
699336,876168,162
706609,13342860,163
708117,333680,164
710654,37610363,165
714550,1938445,166
715708,4346667,167
718066,9188205,168
724863,5957678,169
724919,6079044,170
725214,2121115,171
726607,114497,172
727286,48226,173
728145,9060405,174
730500,8375292,175
733224,2906772,176
736563,1190191,177
741970,8768130,178
749354,4805153,179
751640,4189807,180
751809,9720878,181
762693,274944,182
765755,8353439,183
766382,736843,184
767375,4265311,185
772773,8044497,186
779375,528879,187
780768,35589,188
785530,14447988,189
793834,23881476,190
799769,1695259,191
804712,2749382,192
805318,6534192,193
805767,6197689,194
806865,846300,195
811084,13533125,196
811212,59532,197
811464,5749439,198
811873,5133754,199
819557,6802,200
825851,5953566,201
826288,6274839,202
827482,5975220,203
828242,26467264,204
830266,7275205,205
831181,25587802,206
838668,26251937,207
846410,830722,208
847220,1970259,209
860276,77193,210
874286,14346034,211
877242,9533190,212
877978,28962478,213
889244,24488475,214
897132,450381,215
898516,12906174,216
903633,12570258,217
905140,1122835,218
909402,4192196,219
910259,27209984,220
919047,16857516,221
919514,39872091,222
925620,208968,223
925695,23278805,224
926019,1118154,225
932231,2365407,226
937934,924869,227
945125,748789,228
950870,3174485,229
955541,14065690,230
959504,9377634,231
960481,10232121,232
960905,40050594,233
962342,68213,234
962850,371138,235
966013,4097890,236
966077,64308,237
966089,21101831,238
968556,3338777,239
972889,411072,240
974816,365942,241
975029,2929965,242
987689,4600640,243
997516,2607526,244
