seen,user_index,seed_size
485,42463,1
712,50516,2
1116,52171,3
1129,10428,4
1153,13664,5
1911,9765,6
2641,6395,7
3165,52022,8
3888,23205,9
4057,4435,10
4414,1987747,11
4807,2790787,12
4862,9766,13
7368,2806,14
7698,1554508,15
8591,63840,16
8831,77918,17
9459,447075,18
10110,54974,19
10119,1071903,20
10380,146797,21
10424,9783,22
11455,7486,23
12815,57045,24
14116,56256,25
15630,9772,26
19096,5442,27
19947,864242,28
21656,817231,29
29947,170786,30
31530,9261,31
32269,78458,32
34089,2890225,33
34183,55514,34
37195,4128,35
39948,7832,36
42252,1335215,37
44534,2883,38
44636,208336,39
44642,11509,40
48046,9779,41
55533,2181580,42
58702,4492,43
59120,3389,44
63017,6728,45
65608,1124609,46
67620,470862,47
72252,1656377,48
73095,53198,49
138715,13294,50
