seen,influence_threshold,user_index,ap, infScore, seed_size
16,3.30666,2505,0,6.34761,1
19,3.30635,4444,0,4.58701,2
26,3.30491,5440,0,3.33333,3
28,3.3049,5022,0,5.11667,4
29,3.30463,911,0,5.09722,5
32,3.30317,1286,0,5.60065,6
36,3.30238,656,0,3.71216,7
37,3.30196,4156,0,3.64689,8
41,3.30159,4578,0,5.83275,9
43,3.30159,1153,0,5.56656,10
45,3.30159,2540,0,5.76118,11
46,3.30122,12,0,8.04646,12
47,3.30074,168,0,4.56738,13
49,3.30067,278,0,4.28833,14
50,3.30026,6583,0,6.27356,15
52,3.29928,487,0,5.77994,16
55,3.29926,634,0,9.05526,17
57,3.29914,54,0,3.46586,18
58,3.29744,78,0.0666667,4.47274,19
59,3.29644,6894,0,3.62905,20
60,3.29641,4488,0,4.5,21
61,3.29587,1658,0,7.01478,22
62,3.29486,3478,0,3.65969,23
65,3.29467,2832,0,6.12744,24
67,3.29444,954,0,6.43191,25
71,3.29431,2061,0,7.57332,26
74,3.29167,112,0,4.50134,27
75,3.29167,4586,0,4.00415,28
77,3.29167,3344,0,6.84603,29
78,3.29167,5136,0,3.89574,30
86,3.29167,100,0.0310059,12.1389,31
87,3.29167,4470,0,3.55509,32
89,3.29167,512,0,8.22706,33
94,3.29167,1378,0,3.50924,34
103,3.29167,7597,0,3.39295,35
104,3.29167,283,0.0833333,4.86619,36
106,3.29096,131,0,9.75885,37
108,3.29023,246,0.027027,7.55358,38
109,3.28936,87,0,4.76344,39
110,3.28933,329,0.04,4.87991,40
112,3.2866,10484,0,3.5,41
119,3.28635,690,0,6.81843,42
120,3.28613,1960,0,4.54514,43
122,3.28496,26,0.027027,7.61166,44
123,3.28287,140,0.030303,8.80288,45
130,3.28261,9596,0,3.33333,46
131,3.28229,558,0,3.45962,47
134,3.28125,3673,0,5.08615,48
136,3.27922,3226,0,3.33333,49
139,3.27826,548,0.0833333,3.47739,50
145,3.27778,7779,0,3.63907,51
152,3.27778,2970,0,4.19987,52
153,3.27778,687,0,4.73253,53
156,3.27733,3195,0,3.48448,54
157,3.27689,901,0,4.36667,55
158,3.27654,9922,0,3.39951,56
161,3.2756,562,0,10.1005,57
165,3.275,6157,0,3.48413,58
171,3.27392,3684,0,7.41542,59
172,3.27381,77,0.0588235,6.01744,60
174,3.27331,695,0,9.18112,61
176,3.27293,647,0,3.96345,62
177,3.27292,624,0,7.25681,63
180,3.27083,1436,0,3.61513,64
182,3.27083,3073,0,3.36133,65
183,3.26825,1159,0,8.78167,66
191,3.2675,1888,0,5.93908,67
196,3.26667,5176,0,7.46317,68
201,3.26667,3429,0,4.1215,69
206,3.26667,2784,0,4.09682,70
208,3.26595,1510,0,3.26667,71
209,3.26594,157,0.0333333,6.67071,72
212,3.2656,41,0,8.68972,73
213,3.26526,880,0.0909091,3.85942,74
217,3.26508,1570,0,6.59138,75
219,3.26389,2071,0.0784,4.23551,76
223,3.26385,557,0.0769231,4.41682,77
226,3.26368,19,0.0677765,7.26216,78
229,3.2627,747,0.0769231,3.75982,79
230,3.26224,3482,0.0714286,3.70699,80
236,3.26192,4518,0,5.7578,81
237,3.26187,1171,0,7.29606,82
238,3.26042,4831,0,3.30196,83
239,3.26003,3211,0,6.68295,84
240,3.25962,758,0.0769231,4.06683,85
249,3.25833,5995,0,4.36239,86
250,3.25793,2247,0,7.29534,87
257,3.25724,765,0.047619,6.4568,88
262,3.25667,1794,0,3.39622,89
263,3.25455,265,0.0856657,6.75558,90
265,3.25441,2938,0,3.75465,91
269,3.254,2069,0.0666667,4.91646,92
271,3.25365,8238,0,5.30952,93
280,3.25357,9149,0,3.58752,94
281,3.25144,8400,0,4.98982,95
285,3.25124,396,0,7.06518,96
287,3.25,3864,0.0526316,4.96327,97
289,3.25,82,0,4.20692,98
291,3.25,5813,0.0714286,4.69091,99
295,3.25,1212,0,5.19193,100
296,3.25,240,0.047619,7.63438,101
299,3.25,66,0.0681575,11.1753,102
300,3.25,105,0.0285714,10.0268,103
302,3.25,2619,0,3.91406,104
304,3.25,420,0,4.03129,105
305,3.25,8147,0,3.90045,106
316,3.25,5623,0,4.28522,107
319,3.25,174,0.0666667,3.5144,108
321,3.25,2080,0.0666667,4.81964,109
323,3.25,1569,0.0666667,4.37674,110
324,3.25,8,0.0677765,6.55948,111
328,3.25,3157,0,3.70614,112
331,3.25,737,0,3.79512,113
334,3.25,2820,0,4.80239,114
336,3.25,79,0.0815973,5.14404,115
339,3.25,6483,0,3.62686,116
340,3.25,1515,0.0555556,7.06719,117
342,3.25,200,0.0749675,8.47871,118
343,3.25,3791,0.0625,6.44518,119
344,3.25,991,0.0666667,4.12411,120
347,3.25,1324,0,3.38333,121
348,3.25,2117,0.0555556,4.776,122
349,3.25,2840,0.0434783,7.23142,123
354,3.25,6481,0.1,3.52161,124
356,3.25,3770,0.0555556,7.96871,125
360,3.24912,145,0.037037,7.94235,126
362,3.24762,8267,0,3.79713,127
363,3.24761,4432,0.1,6.62036,128
365,3.24658,3677,0,4.44707,129
367,3.2454,834,0.0588235,4.67326,130
368,3.24444,1460,0,5.31871,131
370,3.24419,4266,0,9.67487,132
372,3.24365,7295,0,5.44319,133
378,3.24333,13059,0,3.5,134
383,3.24294,1824,0,4.80402,135
384,3.24027,10946,0,4.45799,136
389,3.24027,858,0,6.2077,137
390,3.24018,6071,0,3.43486,138
393,3.24,744,0.04,6.40138,139
394,3.23981,1736,0,4.243,140
397,3.23971,3498,0,3.4769,141
400,3.23657,7547,0,3.5,142
401,3.23627,1710,0,4.25,143
403,3.23603,196,0.05659,10.1112,144
404,3.23518,8630,0,3.54281,145
407,3.23504,788,0.0625,5.21146,146
411,3.23459,1690,0.047619,7.94231,147
413,3.23333,688,0.0625,7.01022,148
414,3.23201,1099,0,3.29744,149
418,3.23147,47,0,4.50563,150
420,3.22945,5965,0,4.46299,151
421,3.22917,11262,0,3.44652,152
423,3.22901,8322,0,5.36667,153
425,3.22778,1485,0,3.93155,154
426,3.22729,5020,0,6.05556,155
430,3.2268,3533,0,5.34115,156
431,3.22678,5679,0,3.41667,157
434,3.22518,95,0,3.94609,158
435,3.22513,9659,0,3.28635,159
439,3.22467,9954,0,3.52856,160
440,3.22429,693,0,4.19397,161
450,3.22402,651,0.0769231,4.2667,162
460,3.22396,646,0.0579585,9.3335,163
468,3.2239,194,0,5.83035,164
472,3.22357,885,0.0344828,8.94407,165
479,3.22332,535,0,9.97398,166
482,3.2231,2119,0.0967036,6.87373,167
485,3.22303,2747,0,9.77179,168
491,3.22272,2625,0,7.55905,169
498,3.22271,7299,0,6.35326,170
500,3.22262,12184,0,4.51432,171
502,3.22222,151,0,7.36523,172
503,3.22199,417,0.0384615,9.29606,173
505,3.21837,958,0,3.55414,174
511,3.21735,2518,0,6.32376,175
514,3.21688,238,0.0416667,6.14424,176
516,3.21667,23,0.0815973,8.13032,177
518,3.21634,750,0,6.16113,178
524,3.21604,2705,0,4.72321,179
527,3.21596,3696,0,4.99375,180
530,3.21525,1405,0.0701531,7.30037,181
531,3.21428,164,0.1,6.07226,182
534,3.21212,2602,0,7.2722,183
535,3.21111,6698,0,5.46127,184
539,3.20971,3447,0,3.44727,185
540,3.20968,205,0.0701531,5.18209,186
543,3.209,606,0.0776318,13.1396,187
545,3.20881,12363,0,3.5,188
547,3.20878,1755,0.0714286,6.51027,189
550,3.20833,2835,0,4.19822,190
554,3.20833,3094,0.0769231,6.58899,191
563,3.20667,850,0,5.67938,192
564,3.20557,9781,0,3.54656,193
568,3.20549,8194,0,4.83333,194
572,3.2041,2954,0,5.34033,195
576,3.20357,3146,0.0967036,5.51304,196
583,3.20317,6573,0.0929704,9.07313,197
586,3.20312,10105,0,4.07251,198
589,3.20118,5211,0,5.00973,199
590,3.20106,887,0.0888429,4.79501,200
592,3.20101,2677,0,3.95106,201
594,3.20017,307,0.0333333,11.4342,202
595,3.2,7397,0,7.1632,203
598,3.2,724,0,7.50787,204
603,3.2,11624,0,3.6753,205
605,3.2,335,0.0588235,5.03198,206
608,3.2,2420,0,3.20312,207
609,3.19951,4919,0,6.85317,208
610,3.1986,9258,0,4.12083,209
613,3.19707,4208,0,3.33333,210
614,3.19491,156,0.0856657,9.79655,211
619,3.19475,3028,0,6.48946,212
620,3.19414,4912,0.0769231,4.04503,213
621,3.19215,6133,0.0833333,3.97682,214
626,3.19167,2123,0,6.34397,215
639,3.19167,210,0.0519391,10.9941,216
642,3.19102,1644,0,4.2913,217
643,3.19063,2066,0,3.92029,218
644,3.19047,231,0,6.69068,219
648,3.19047,1520,0,8.16807,220
650,3.19,539,0.047619,5.40063,221
656,3.18916,2075,0,4.82458,222
661,3.1891,2314,0.0434783,8.79557,223
669,3.18889,239,0.0373798,12.2331,224
674,3.18816,545,0.0888429,8.31238,225
677,3.18809,1522,0.0833333,3.67065,226
681,3.1875,1784,0,7.90545,227
683,3.18649,4085,0.0714286,5.19501,228
684,3.1836,3120,0,3.68301,229
698,3.18333,1245,0,3.37076,230
701,3.18283,1312,0.0454545,7.90075,231
709,3.18272,6250,0,4.79167,232
718,3.18252,12424,0,5.61798,233
726,3.18113,1059,0.0634756,5.49212,234
727,3.18095,3792,0.047619,5.20865,235
728,3.18055,2703,0.0850662,7.67994,236
744,3.18055,807,0.0909091,4.28728,237
750,3.18051,2362,0,3.9116,238
752,3.18047,4319,0.0714286,3.73136,239
753,3.1786,3098,0,5.13403,240
754,3.1772,4579,0.0555556,7.32421,241
757,3.17667,599,0.0470521,9.99503,242
758,3.17619,9422,0,4.08333,243
761,3.17451,9907,0,4.04238,244
768,3.17384,1852,0.0833333,5.54874,245
769,3.17372,6547,0.1,3.72306,246
773,3.17286,2716,0.0975,4.58082,247
782,3.17246,8131,0,4.43819,248
791,3.17167,1514,0.0769231,7.75383,249
794,3.17143,1666,0,3.39971,250
797,3.17,9797,0,3.33333,251
800,3.16989,1769,0,3.43198,252
805,3.16875,8689,0,4.50988,253
811,3.16856,827,0.0714286,3.53541,254
812,3.16854,7676,0,4.2,255
813,3.16843,937,0,4.1291,256
827,3.16834,511,0.0555556,6.95171,257
828,3.16796,1307,0,3.27392,258
829,3.16667,5231,0.0909091,4.68897,259
830,3.16667,4757,0,3.5,260
834,3.16667,4495,0,4.48602,261
838,3.16667,5702,0,3.94583,262
839,3.16667,1683,0.0625,3.61028,263
844,3.16667,6375,0,3.19167,264
845,3.16667,74,0.047619,6.20703,265
850,3.16667,1911,0,3.21428,266
860,3.16667,22,0,3.2231,267
863,3.16667,2141,0,6.54442,268
869,3.16667,1361,0,7.64232,269
871,3.16667,412,0.0579585,9.37237,270
882,3.16458,3779,0.0555556,6.4718,271
888,3.16428,4366,0,3.97037,272
892,3.16418,3597,0.047619,3.22303,273
894,3.16313,942,0.1,3.36362,274
895,3.16279,1724,0.0588235,5.83379,275
902,3.16233,5936,0,5.42262,276
909,3.16226,563,0.0519391,12.3986,277
911,3.16222,11856,0,3.43651,278
924,3.16111,6265,0,3.43091,279
926,3.16009,553,0.0731406,7.17657,280
929,3.15847,150,0.0975,7.95801,281
932,3.15833,32,0.0769231,4.28674,282
941,3.15833,192,0.0789094,9.12082,283
943,3.15736,5117,0,3.29587,284
945,3.15657,3026,0.0833333,3.98815,285
952,3.1564,3663,0,4.56488,286
954,3.15594,44,0,5.67084,287
956,3.15404,3397,0,4.32931,288
960,3.15347,3126,0,3.92917,289
967,3.15333,8887,0,4.37106,290
969,3.15,11078,0,6.67179,291
984,3.15,2800,0,5.94552,292
985,3.15,863,0.1,5.45791,293
991,3.15,268,0.0850662,6.04679,294
992,3.15,363,0.0824286,10.259,295
1004,3.14833,815,0.0909091,5.37789,296
1005,3.14802,1528,0.0850662,6.13225,297
1006,3.14704,829,0,3.37522,298
1016,3.14677,3618,0,3.45597,299
1021,3.14508,31,0.0714286,4.63482,300
1023,3.14482,1037,0.0833333,4.79267,301
1028,3.14289,776,0,3.23518,302
1036,3.14286,3197,0,5.01872,303
1040,3.14167,3214,0,4.95926,304
1046,3.14167,2407,0.0909091,5.13607,305
1049,3.14146,1394,0.0888429,5.14853,306
1053,3.14109,436,0,6.70882,307
1067,3.14062,741,0.0784,6.18249,308
1074,3.1404,176,0,5.26699,309
1077,3.14021,5389,0.0888429,4.92164,310
1092,3.1399,1313,0.0909091,4.4105,311
1094,3.13867,509,0.0833333,5.42529,312
1095,3.13789,10354,0,3.209,313
1097,3.13775,13939,0,3.5,314
1102,3.1377,6001,0,3.2239,315
1107,3.13722,1057,0,3.93825,316
1108,3.13707,416,0.0833333,4.30531,317
1117,3.13639,8678,0,3.30833,318
1119,3.1361,8330,0,4.70139,319
1121,3.13569,3213,0.1,4.04623,320
1123,3.13566,2696,0,6.71531,321
1135,3.13475,670,0,3.7,322
1166,3.13333,3474,0.0909091,5.08796,323
1169,3.13203,1417,0,3.47552,324
1171,3.13055,5998,0,3.35293,325
1197,3.12917,383,0.0625,5.37294,326
1198,3.12889,3381,0,3.25,327
1199,3.12884,4273,0,3.31503,328
1208,3.1287,8293,0.0714286,4.24366,329
1212,3.12677,1545,0.0666667,4.19017,330
1216,3.12592,60,0.0908508,9.08987,331
1217,3.12517,3707,0,5.68899,332
1219,3.125,7639,0,4.37897,333
1220,3.125,2237,0,4.87732,334
1225,3.125,2147,0,3.50833,335
1227,3.125,2301,0,3.95047,336
1230,3.125,800,0,5.91273,337
1231,3.125,1987,0.0784,9.64822,338
1234,3.125,589,0,3.71523,339
1241,3.125,3978,0,7.52803,340
1251,3.125,6002,0,5.06573,341
1254,3.125,1370,0,8.17444,342
1257,3.125,6252,0,5.98286,343
1261,3.125,13288,0,3.33333,344
1262,3.125,57,0,5.21207,345
1271,3.125,2230,0,3.30317,346
1272,3.125,6512,0,5.72889,347
1275,3.125,1912,0,5.08453,348
1276,3.125,8202,0,3.5,349
1278,3.125,2056,0,4.85967,350
1283,3.125,8921,0,4.17202,351
1285,3.125,3266,0,6.32355,352
1290,3.12379,8512,0,3.35272,353
1295,3.12377,4931,0,5.70034,354
1297,3.12356,2827,0.0909091,3.8903,355
1298,3.12338,2091,0.1,4.5276,356
1307,3.12294,214,0.0769231,4.82171,357
1315,3.12161,375,0,5.82967,358
1317,3.12024,2872,0,3.62489,359
1319,3.11949,3320,0.0975,4.64149,360
1322,3.11928,1227,0,3.73611,361
1323,3.11883,6370,0,3.95,362
1324,3.11845,1010,0,5.10448,363
1331,3.11762,5292,0,3.8938,364
1337,3.11749,5446,0,4,365
1347,3.1172,2195,0,3.54564,366
1348,3.11654,128,0.0986862,11.1219,367
1351,3.1164,1671,0,3.34219,368
1352,3.11617,13354,0,4.33333,369
1353,3.11548,6484,0,3.61071,370
1356,3.11472,8093,0,3.73704,371
1364,3.11382,38,0.0714286,4.65381,372
1366,3.11369,524,0.0909091,4.62591,373
1370,3.11243,985,0.0929704,7.76932,374
1386,3.11238,1597,0.0625,4.48039,375
1398,3.11212,770,0.0909091,4.85475,376
1401,3.11207,3877,0,3.12884,377
1409,3.11192,7620,0,3.22678,378
1424,3.11161,4798,0,3.58313,379
1426,3.11159,6565,0,3.71664,380
1427,3.11111,2430,0,5.52691,381
1443,3.11111,8987,0,5.61252,382
1452,3.11098,5095,0.0909091,4.22247,383
1453,3.11004,6638,0,10.6347,384
1465,3.10997,9576,0,3.7019,385
1471,3.10958,721,0.0975,6.29243,386
1479,3.10897,621,0.1,3.64852,387
1485,3.10889,1748,0,3.42576,388
1494,3.1086,7351,0.0909091,3.76732,389
1497,3.10853,6926,0,3.5,390
1501,3.10809,9581,0,3.33333,391
1503,3.10774,799,0.0975,4.98756,392
1519,3.10662,1610,0.0833333,4.61071,393
1522,3.10595,11531,0,3.37748,394
