seen,influence_threshold,user_index,ap, infScore, seed_size
12,3.08333,6515,0,3.24365,1
16,3.08333,2505,0,6.34761,2
19,3.08333,4444,0,4.58701,3
26,3.08245,5440,0,3.33333,4
28,3.0807,5022,0,5.11667,5
29,3.07974,911,0,5.09722,6
32,3.0795,1286,0,5.60065,7
33,3.07916,716,0,3.29928,8
36,3.07907,656,0,3.71216,9
37,3.07797,4156,0,3.64689,10
41,3.075,4578,0,5.83275,11
43,3.07498,1153,0,5.56656,12
45,3.0744,2540,0,5.76118,13
46,3.0741,12,0,8.04646,14
47,3.07381,168,0,4.56738,15
49,3.07318,278,0,4.28833,16
50,3.07297,6583,0,6.27356,17
52,3.07222,487,0,5.77994,18
55,3.07221,634,0,9.05526,19
57,3.07214,54,0,3.46586,20
58,3.07143,78,0.0666667,4.47274,21
59,3.07143,6894,0,3.62905,22
60,3.07143,4488,0,4.5,23
61,3.07108,1658,0,7.01478,24
62,3.07083,3478,0,3.65969,25
65,3.07076,2832,0,6.12744,26
67,3.06945,954,0,6.43191,27
71,3.06943,2061,0,7.57332,28
74,3.06941,112,0,4.50134,29
75,3.0686,4586,0,4.00415,30
77,3.06838,3344,0,6.84603,31
78,3.0673,5136,0,3.89574,32
86,3.06709,100,0.0310059,12.1389,33
87,3.06688,4470,0,3.55509,34
89,3.06667,512,0,8.22706,35
90,3.06654,5554,0.0769231,3.26003,36
91,3.06577,4349,0,3.21212,37
93,3.06539,4915,0,3.25,38
94,3.06534,1378,0,3.50924,39
98,3.06465,5266,0,3.16667,40
103,3.06428,7597,0,3.39295,41
104,3.06347,283,0.0833333,4.86619,42
106,3.06342,131,0,9.75885,43
108,3.06314,246,0.027027,7.55358,44
109,3.06264,87,0,4.76344,45
110,3.06263,329,0.04,4.87991,46
112,3.0625,10484,0,3.5,47
119,3.0625,690,0,6.81843,48
120,3.06203,1960,0,4.54514,49
122,3.06167,26,0.027027,7.61166,50
123,3.06166,140,0.030303,8.80288,51
130,3.06071,9596,0,3.33333,52
131,3.05972,558,0,3.45962,53
134,3.05901,3673,0,5.08615,54
136,3.05851,3226,0,3.33333,55
139,3.05833,548,0.0833333,3.47739,56
145,3.05759,7779,0,3.63907,57
152,3.05742,2970,0,4.19987,58
153,3.05723,687,0,4.73253,59
156,3.05632,3195,0,3.48448,60
157,3.05556,901,0,4.36667,61
158,3.05555,9922,0,3.39951,62
161,3.05534,562,0,10.1005,63
164,3.05534,1645,0.112558,6.1672,64
165,3.0546,6157,0,3.48413,65
171,3.05324,3684,0,7.41542,66
172,3.05255,77,0.0588235,6.01744,67
174,3.05241,695,0,9.18112,68
176,3.05203,647,0,3.96345,69
177,3.0519,624,0,7.25681,70
178,3.0519,2435,0,3.08333,71
180,3.0514,1436,0,3.61513,72
182,3.05034,3073,0,3.36133,73
183,3.04983,1159,0,8.78167,74
