seen,influence_threshold,user_index,ap, infScore, seed_size
46,7.59075,12,0,8.04646,1
55,7.57341,634,0.00376411,9.05526,2
71,7.57332,2061,0,7.57332,3
86,7.57263,100,0.0333206,11.1389,4
89,7.56195,512,0.0107619,8.22706,5
106,7.55905,131,0.00142433,9.75885,6
123,7.54386,140,0.00652263,8.80288,7
161,7.52803,562,0,10.1005,8
174,7.52593,695,0.0178772,9.18112,9
183,7.52537,1159,0.00212978,8.78167,10
212,7.50879,41,0,8.68972,11
296,7.50787,240,0.0013421,7.63438,12
299,7.4934,66,0.0308579,10.1753,13
300,7.4895,105,0.0121546,10.0268,14
325,7.46859,613,0.0348223,7.9397,15
342,7.46317,200,0.147138,7.47871,16
356,7.45464,3770,0,7.96871,17
370,7.41542,4266,0.010756,9.67487,18
403,7.41133,196,0.0143402,10.1112,19
411,7.409,1690,0.00250338,7.94231,20
460,7.40094,646,0.047845,8.3335,21
472,7.36523,885,0.0227687,8.94407,22
479,7.35973,535,0.0189737,9.97398,23
485,7.34473,2747,0.00722933,9.77179,24
491,7.33699,2625,0,7.55905,25
502,7.33263,151,0.0112314,7.36523,26
503,7.32669,417,0.0430828,9.29606,27
543,7.31264,606,0.0372331,12.1396,28
583,7.30037,6573,0.0167392,9.07313,29
594,7.29606,307,0.0132026,11.4342,30
598,7.29534,724,0.0505757,7.50787,31
614,7.2722,156,0.05492,8.79655,32
639,7.26216,210,0.0203653,10.9941,33
648,7.26048,1520,0,8.16807,34
661,7.25681,2314,0.0248686,8.79557,35
665,7.25085,515,0.104843,7.29272,36
669,7.23142,239,0.041263,11.2331,37
674,7.21797,545,0.125052,7.31238,38
681,7.20729,1784,0.0413134,7.90545,39
701,7.18559,1312,0.00973641,7.90075,40
757,7.17476,599,0.0674341,8.99503,41
791,7.17111,1514,0.0302211,7.75383,42
869,7.11551,1361,0.0128764,7.64232,43
871,7.11111,412,0.0858783,8.37237,44
890,7.1091,474,0.168335,10.4821,45
909,7.08361,563,0.0364017,12.3986,46
929,7.06719,150,0.0230007,7.95801,47
941,7.06518,192,0.0131395,9.12082,48
951,7.01478,1405,0.0551433,7.30037,49
990,7.01022,2017,0.0297659,7.54386,50
992,7.00513,363,0.12535,8.259,51
1001,6.99033,639,0.171743,9.7735,52
1091,6.98317,124,0.124729,10.4617,53
1144,6.95171,122,0.0800497,7.08361,54
1145,6.94286,396,0.0167052,7.06518,55
1184,6.87793,525,0.111521,7.49775,56
1216,6.87373,60,0.0682686,8.08987,57
1231,6.85831,1987,0.00331964,9.64822,58
1241,6.85317,3978,0,7.52803,59
1254,6.83523,1370,0,8.17444,60
1255,6.83503,1449,0.117171,7.8891,61
1316,6.7956,4824,0.0531311,9.7107,62
1348,6.78982,128,0.146406,9.1219,63
1370,6.7682,985,0.178375,6.76932,64
1405,6.75436,247,0.104067,7.01771,65
1410,6.74892,866,0.274981,6.89587,66
1412,6.74678,1810,0,6.98317,67
1434,6.72902,2067,0.114635,7.55859,68
1453,6.7238,6638,0,10.6347,69
1492,6.71614,4181,0,7.00513,70
