seen,user_index,seed_size
55,634,1
86,100,2
89,512,3
106,131,4
123,140,5
161,562,6
174,695,7
183,1159,8
212,41,9
285,396,10
299,66,11
300,105,12
370,4266,13
403,196,14
472,885,15
479,535,16
491,2625,17
534,2602,18
543,606,19
554,3094,20
594,307,21
611,359,22
614,156,23
639,210,24
648,1520,25
665,515,26
669,239,27
679,705,28
701,1312,29
757,599,30
871,412,31
890,474,32
909,563,33
929,150,34
941,192,35
947,266,36
992,363,37
1001,639,38
1091,124,39
1144,122,40
1162,326,41
1184,525,42
1216,60,43
1231,1987,44
1244,382,45
1254,1370,46
1316,4824,47
1348,128,48
1365,8450,49
1410,866,50
1453,6638,51
