seen,user_index,seed_size
55,634,1
71,2061,2
77,3344,3
86,100,4
89,512,5
106,131,6
123,140,7
161,562,8
171,3684,9
174,695,10
183,1159,11
196,5176,12
212,41,13
285,396,14
299,66,15
300,105,16
340,1515,17
349,2840,18
356,3770,19
370,4266,20
403,196,21
413,688,22
426,5020,23
460,646,24
472,885,25
479,535,26
491,2625,27
503,417,28
516,23,29
527,3696,30
534,2602,31
543,606,32
554,3094,33
594,307,34
611,359,35
614,156,36
639,210,37
648,1520,38
665,515,39
669,239,40
674,545,41
679,705,42
681,1784,43
701,1312,44
757,599,45
871,412,46
890,474,47
909,563,48
929,150,49
941,192,50
947,266,51
969,11078,52
992,363,53
1001,639,54
1091,124,55
1144,122,56
1162,326,57
1184,525,58
1216,60,59
1218,27,60
1231,1987,61
1244,382,62
1254,1370,63
1255,1449,64
1285,3266,65
1316,4824,66
1348,128,67
1365,8450,68
1405,247,69
1410,866,70
1434,2067,71
1453,6638,72
1464,7145,73
1471,721,74
