seen,user_index,seed_size
5194,6814,1
5591,13157,2
6593,5367,3
7722,6446,4
15014,18955,5
15880,28310,6
26635,2274,7
26737,2420,8
33731,35644,9
34337,8862,10
49700,28664,11
50065,2512,12
52246,66089,13
53096,16657,14
53140,1906,15
54136,1267,16
57351,5287,17
66250,24903,18
67055,2909,19
69521,504,20
72561,9774,21
84472,40339,22
87815,4812,23
89938,61255,24
92301,3293,25
94719,18415,26
101897,844,27
102161,1892,28
106610,6858,29
116306,17087,30
118916,11496,31
119956,10709,32
120128,33103,33
120994,7986,34
121485,22804,35
126942,348,36
127211,2943,37
128013,10125,38
128588,9396,39
129214,3031,40
132706,1895,41
145443,90506,42
153806,4533,43
156144,21509,44
162406,64248,45
163052,19849,46
166531,15692,47
166900,83461,48
167660,2755,49
168599,15824,50
174878,9929,51
179536,14829,52
183569,43104,53
186150,15459,54
186809,13581,55
188232,21483,56
188413,2418,57
189277,21800,58
194250,50012,59
205275,10927,60
210757,69109,61
211433,28122,62
221240,13388,63
224876,24539,64
234688,20313,65
252450,6854,66
252600,44387,67
252951,17285,68
253623,13879,69
255396,7484,70
267420,5559,71
267687,2038,72
274441,41530,73
276107,12699,74
276745,8783,75
280245,3309,76
285981,22872,77
289562,15686,78
293176,33882,79
294849,19360,80
296358,15577,81
299147,5679,82
299274,12965,83
301521,4359,84
302351,3007,85
302749,12323,86
303873,22348,87
306998,18380,88
310288,5475,89
