seen,user_index,seed_size
11,657449,1
21,1239,2
52,3424,3
58,26084,4
75,3491,5
102,179149,6
103,662634,7
105,1071,8
118,883,9
132,38384,10
137,928,11
143,1210,12
147,362,13
172,645916,14
202,268336,15
215,1036,16
231,1190,17
237,18858,18
248,516,19
399,3162,20
409,3523,21
424,35660,22
426,403,23
431,280435,24
463,684215,25
483,108623,26
542,1489,27
563,105,28
570,106354,29
577,642861,30
583,643719,31
612,155431,32
636,722,33
652,3101,34
661,115240,35
681,2525,36
685,642490,37
719,805,38
730,646255,39
733,27543,40
747,1845,41
782,196,42
816,357530,43
825,657357,44
868,807,45
919,110104,46
924,20024,47
950,2844,48
964,479,49
984,108601,50
1002,20363,51
1019,21,52
1023,94026,53
1052,20011,54
1074,672244,55
1150,1244,56
1190,642536,57
1271,1011428,58
1319,687,59
1351,27803,60
1361,2686,61
1413,482708,62
1500,27836,63
1533,71075,64
1596,660238,65
1625,340,66
1863,1243,67
1948,93539,68
1951,4935,69
1977,1490,70
2020,831,71
2049,642539,72
2220,825,73
2243,684219,74
2255,1574,75
2272,1182,76
2297,645647,77
2302,697830,78
2310,209,79
2343,1273,80
2392,1258,81
2410,3,82
2430,122395,83
2524,1001507,84
2630,105477,85
2706,676602,86
2905,3099,87
2939,23840,88
2954,1368,89
2987,880,90
3000,44005,91
3073,11879,92
3089,694116,93
3120,44012,94
3130,114445,95
3132,3482,96
3144,772,97
3237,2632,98
3257,27019,99
3280,110194,100
3340,5995,101
3355,686673,102
3463,17342,103
3527,8745,104
3581,103,105
3645,645702,106
3717,1024,107
3881,21137,108
3894,1431,109
3913,115673,110
4121,24739,111
4289,4221,112
4508,802,113
4552,383,114
4601,71153,115
4747,21472,116
5072,616,117
5124,4718,118
5294,1185,119
5483,4735,120
5487,181087,121
5864,2661,122
5891,20921,123
5968,4897,124
6187,21170,125
6189,104196,126
6285,647829,127
6598,37057,128
6670,1077021,129
6698,1983,130
6720,758957,131
6837,4889,132
6875,638610,133
7052,4955,134
7151,310,135
7505,104136,136
7943,108611,137
7961,644577,138
7987,661664,139
8083,31842,140
8524,640858,141
8800,643250,142
9346,646289,143
9738,6510,144
9827,4986,145
11112,649283,146
12548,1097739,147
13316,939,148
16603,1181,149
18075,660328,150
