seen, seed_size, seed_score
328, 100, 80632.6
725, 200, 137430
1110, 300, 174098
1533, 400, 201985
1968, 500, 218918
2423, 600, 240272
2793, 700, 254736
3299, 800, 274107
3830, 900, 288713
4351, 1000, 298089
4851, 1100, 308821
5424, 1200, 318927
6065, 1300, 326860
6640, 1400, 335184
7205, 1500, 346151
7853, 1600, 353492
8426, 1700, 361645
9156, 1800, 367887
9826, 1900, 373962
10447, 2000, 379583
10994, 2100, 385084
11692, 2200, 390382
12402, 2300, 394640
13093, 2400, 398914
13773, 2500, 403503
14457, 2600, 407155
15126, 2700, 410760
15944, 2800, 415545
16678, 2900, 419826
17500, 3000, 422910
18284, 3100, 427133
19121, 3200, 430424
19946, 3300, 433860
20912, 3400, 436910
21737, 3500, 440321
22658, 3600, 443130
23384, 3700, 445534
24292, 3800, 448389
25136, 3900, 450806
25937, 4000, 453771
26832, 4100, 457064
27720, 4200, 459736
28646, 4300, 462341
29407, 4400, 464953
30347, 4500, 467268
31208, 4600, 469244
32086, 4700, 471482
32962, 4800, 473335
33986, 4900, 475730
35167, 5000, 478026
36211, 5100, 480056
37365, 5200, 482730
38307, 5300, 484778
39310, 5400, 486174
40443, 5500, 487714
41493, 5600, 489643
42692, 5700, 491664
43666, 5800, 493187
44755, 5900, 494887
45832, 6000, 496570
46934, 6100, 498225
48227, 6200, 499624
49247, 6300, 501090
50374, 6400, 502371
51255, 6500, 503823
52358, 6600, 505199
53586, 6700, 506737
54912, 6800, 507935
56272, 6900, 509293
57377, 7000, 510636
58588, 7100, 512002
59968, 7200, 513394
61365, 7300, 514792
62653, 7400, 516379
64040, 7500, 517759
65326, 7600, 519209
66560, 7700, 520239
67995, 7800, 521327
69414, 7900, 522468
70769, 8000, 523828
72081, 8100, 525104
73744, 8200, 526102
75131, 8300, 527413
76394, 8400, 528749
77983, 8500, 530007
79308, 8600, 531184
80986, 8700, 532133
82490, 8800, 533417
83978, 8900, 534649
85408, 9000, 535605
86920, 9100, 536790
88641, 9200, 537909
90072, 9300, 538823
91663, 9400, 539764
93158, 9500, 540605
94653, 9600, 541708
96384, 9700, 542584
97804, 9800, 543524
99415, 9900, 544453
101263, 10000, 545494
102888, 10100, 546333
104677, 10200, 547250
106230, 10300, 548207
108204, 10400, 549125
109947, 10500, 549958
111430, 10600, 550965
112925, 10700, 551816
113489, 10734, 552065
