seen,influence_threshold,user_index,ap, infScore, seed_size
11,495.072,657449,0,1787.38,1
21,487.572,1239,0,1166.79,2
26,483.974,5205,0.000581737,568.895,3
47,473.574,6400,0.000315512,652.391,4
52,471.651,3424,0.000849441,2772.71,5
58,466.752,26084,0.00382893,1834.65,6
59,466.554,102903,0.000214504,774.278,7
64,463.669,642782,0.00218083,918.696,8
75,457.492,3491,0.00156238,1045.49,9
80,456.233,729,0.00619092,747.683,10
81,456.061,469,0.0046871,1223.56,11
85,454.336,21159,0.00118722,889.53,12
92,449.631,62903,0.00388467,454.336,13
102,445.383,179149,0.000470928,922.323,14
103,444.961,662634,0.0110962,2131.13,15
105,444.019,1071,0.00360527,24528,16
118,439.03,883,0.058161,1675.07,17
120,438.653,1587,0.00417824,529.651,18
132,431.901,38384,0.0130245,1530.74,19
137,430.672,928,0.061465,7199.25,20
142,429.413,69931,0.00766348,912.625,21
143,428.923,1210,0.15997,1457.04,22
147,427.731,362,0.0376177,13097.6,23
157,425.356,2774,0.0270013,719.144,24
172,419.043,645916,0.00822789,1782.67,25
182,415.182,646628,0.00307075,701.346,26
184,414.39,8256,0.0640418,437.31,27
202,409.871,268336,0.00766357,1416.77,28
203,409.579,3008,0.112403,450.774,29
206,408.948,91958,0.0125151,750.203,30
209,408.559,47794,0.0242754,618.623,31
215,405.745,1036,0.053131,1392.76,32
231,400.597,1190,0.0337082,3534.22,33
237,399.478,18858,0.0127493,1324.73,34
239,399.037,20234,0.0583371,924.158,35
248,394.738,516,0.0388051,2720.67,36
307,377.224,13024,0.0817997,1306.41,37
316,374.49,14702,0.0245213,548.644,38
327,369.024,20795,0.0368576,531.376,39
329,368.68,77260,0.0477072,421.234,40
388,353.945,2759,0.0961661,986.39,41
399,352.109,3162,0.103352,1950.93,42
400,351.877,2720,0.0984205,746.246,43
409,350.81,3523,0.100048,1296.19,44
416,348.941,889,0.133419,1607.56,45
418,348.737,275,0.126506,775.855,46
424,346.19,35660,0.00725804,10453.8,47
426,345.582,403,0.175617,1818.88,48
431,342.449,280435,0.0493341,2517.28,49
434,341.666,20586,0.0902577,355.696,50
441,340.249,661610,0.047126,1092.3,51
447,337.949,833,0.196481,471.139,52
450,336.704,20081,0.107286,512.564,53
460,331.633,5826,0.0828204,384.382,54
463,331.023,684215,0.0728176,1350.78,55
479,326.825,648298,0.0450395,608.682,56
483,325.928,108623,0.0719694,4367.35,57
525,319.545,2708,0.0426333,439.733,58
534,317.773,19462,0.0486391,361.967,59
535,317.516,866,0.153019,319.871,60
536,317.134,94059,0.0329754,509.898,61
542,315.882,1489,0.10641,2343.72,62
553,314.293,2711,0.223165,323.354,63
563,312.288,105,0.119226,9713.43,64
570,310.177,106354,0.143043,1921.43,65
571,310.155,23129,0.133277,727.336,66
577,309.917,642861,0.0791642,8337.83,67
583,309.008,643719,0.176387,2620.09,68
585,307.848,27976,0.192789,592.395,69
592,307.091,1259,0.151949,1014.64,70
597,306.702,2559,0.0996068,543.23,71
602,305.185,2344,0.140289,882.656,72
612,303.322,155431,0.138085,2690.17,73
613,302.868,18613,0.0749692,449.496,74
636,299.291,722,0.256037,1871.31,75
637,299.276,3899,0.073562,659.96,76
648,298.062,106976,0.0949403,306.635,77
652,297.506,3101,0.0782321,976.286,78
655,297.385,801,0.41376,1172.61,79
661,296.077,115240,0.240708,2632.59,80
670,294.574,4541,0.208811,1408.88,81
671,294.442,18172,0.176202,1184.79,82
681,292.381,2525,0.24935,3360.65,83
685,291.454,642490,0.41169,3181.25,84
701,289.107,8879,0.241905,605.348,85
704,288.672,9239,0.276735,336.775,86
706,288.557,3916,0.0679917,427.966,87
717,287.121,515983,0.576716,702.955,88
719,286.772,805,0.393464,1960.62,89
720,286.772,642,0.182637,399.81,90
725,286.188,742,0.430457,1038.34,91
730,285.177,646255,0.152028,1764.64,92
732,285.041,650456,0.0481665,470.503,93
733,285.038,27543,0.0721298,1950.66,94
736,284.276,61543,0.301695,384.618,95
742,283.492,6210,0.348646,529.68,96
747,283.117,1845,0.260054,3811.39,97
751,282.666,2608,0.424078,401.39,98
754,282.197,15143,0.416629,764.555,99
782,278.717,196,0.258584,1986.28,100
787,278.244,37027,0.0709355,714.084,101
793,277.712,37063,0.084418,772.173,102
796,277.252,1009453,0.323945,622.318,103
800,276.826,21080,0.283091,470.144,104
