seen,influence_threshold,user_index,ap, infScore, seed_size
11,945.205,657449,0,1787.38,1
21,941.486,1239,0,1166.79,2
52,935.957,3424,0,2772.71,3
58,934.536,26084,0,1834.65,4
75,933.185,3491,0,1046.49,5
81,931.907,469,0.00077101,1225.56,6
103,931.199,662634,0,2131.13,7
105,929.446,1071,0.00010433,24537,8
118,929.158,883,0.0011354,1677.07,9
132,923.244,38384,0.000606796,1532.74,10
137,922.795,928,0.00012631,7200.25,11
143,922.323,1210,0.00189514,1460.04,12
147,919.696,362,0.00054628,13109.6,13
172,915.997,645916,0.000548546,1784.67,14
202,912.625,268336,0.000675676,1417.77,15
215,911.201,1036,0.00200535,1396.76,16
231,904.995,1190,0.0010786,3540.22,17
237,904.956,18858,0.00284192,1329.73,18
239,901.869,20234,0.00292683,929.158,19
248,897.388,516,0.00139494,2725.67,20
307,891.643,13024,0.00281591,1313.41,21
388,889.53,2759,0.00353513,993.39,22
399,888.135,3162,0.000936549,1954.93,23
409,887.701,3523,0.00708966,1308.19,24
416,883.656,889,0.0034632,1616.56,25
424,875.831,35660,0.000177281,10455.8,26
426,869.553,403,0.00409311,1831.88,27
431,865.558,280435,0.00142781,2521.28,28
441,864.492,661610,0,1092.3,29
463,861.083,684215,0.000675219,1352.78,30
483,858.415,108623,0.000408205,4370.35,31
542,857.251,1489,0.00408413,2356.72,32
563,855.232,105,0.001242,9732.43,33
570,855.195,106354,0.00141911,1924.43,34
577,847.819,642861,0.000226155,8340.83,35
583,847.766,643719,0.000714413,2624.09,36
592,847.434,1259,0.00179614,1016.64,37
602,846.613,2344,0.00103199,883.656,38
612,843.688,155431,0.000334225,2691.17,39
636,842.925,722,0.004064,1881.31,40
652,841.639,3101,0,976.286,41
655,840.249,801,0.00955027,1186.61,42
661,839.369,115240,0.00102564,2635.59,43
670,838.718,4541,0.00252445,1417.88,44
671,832.299,18172,0.00619913,1197.79,45
681,830.836,2525,0.00330897,3382.65,46
685,829.901,642490,0.00313301,3197.25,47
719,827.849,805,0.00571563,1976.62,48
725,823.332,742,0.00997272,1052.34,49
730,821.665,646255,0.00107498,1767.64,50
733,819.531,27543,0.000420168,1952.66,51
747,815.095,1845,0.00206611,3837.39,52
782,812.76,196,0.00522564,2001.28,53
813,811.445,2810,0.00367816,957.59,54
816,806.582,357530,0.00180791,2067.82,55
825,802.83,657357,0.00111857,888.135,56
835,802.693,254926,0.00195567,1397.72,57
838,801.91,75543,0.00232626,1583.57,58
868,800.626,807,0.00131029,5735.15,59
899,797.266,62875,0.0023084,1945.53,60
919,796.621,110104,0.00105708,2532.99,61
924,796.509,20024,0.00052687,1801.85,62
950,795.153,2844,0.00627941,1486.14,63
951,793.306,2282,0.00214041,2060.83,64
964,791.556,479,0.00422386,4009.7,65
984,787.021,108601,0.00145068,2007.08,66
1002,783.666,20363,0.00269853,2413.2,67
1019,783.555,21,0.00350877,1916.31,68
1023,783.273,94026,0.0031746,1955.91,69
1052,779.855,20011,0.00317893,2098.36,70
