seen,influence_threshold,user_index,ap, infScore, seed_size
11,351.219,657449,0,1787.38,1
21,351.204,1239,0,1166.79,2
26,351.18,5205,0.000581737,568.895,3
47,351.028,6400,0.000315512,652.391,4
52,351.026,3424,0.000849441,2772.71,5
58,350.81,26084,0.00382893,1834.65,6
59,350.757,102903,0.000214504,774.278,7
64,350.483,642782,0.00218083,918.696,8
75,350.178,3491,0.00156238,1045.49,9
80,349.989,729,0.00619092,747.683,10
81,349.912,469,0.0046871,1223.56,11
85,349.709,21159,0.00118722,889.53,12
92,348.941,62903,0.00388467,454.336,13
102,348.784,179149,0.000470928,922.323,14
103,348.737,662634,0.0110962,2131.13,15
105,348.211,1071,0.00360527,24528,16
118,347.282,883,0.058161,1675.07,17
120,347.034,1587,0.00417824,529.651,18
132,346.767,38384,0.0130245,1530.74,19
137,346.334,928,0.061465,7199.25,20
142,346.19,69931,0.00766348,912.625,21
143,346.166,1210,0.15997,1457.04,22
147,345.582,362,0.0376177,13097.6,23
150,345.26,89639,0.00716225,426.102,24
157,344.478,2774,0.0270013,719.144,25
172,342.895,645916,0.00822789,1782.67,26
182,342.659,646628,0.0030721,701.346,27
183,342.449,2485,0.0461268,404.784,28
184,342.396,8256,0.064151,437.31,29
202,342.114,268336,0.00803593,1416.77,30
203,341.666,3008,0.112658,450.774,31
206,341.536,91958,0.0125702,750.203,32
209,341.234,47794,0.0278333,617.623,33
215,341.072,1036,0.0538863,1392.76,34
231,340.775,1190,0.0338899,3534.22,35
234,340.641,114921,0.0681352,363.144,36
237,340.261,18858,0.0128861,1324.73,37
239,340.249,20234,0.0590428,924.158,38
248,339.913,516,0.0391199,2720.67,39
265,339.805,2834,0.0736864,363.926,40
295,338.991,62726,0.0240461,352.218,41
301,338.563,20754,0.0323195,373.963,42
307,338.024,13024,0.084533,1306.41,43
310,337.949,2234,0.0720545,360.516,44
316,337.722,14702,0.0286062,548.644,45
327,337.296,20795,0.0431583,530.376,46
329,336.704,77260,0.0500924,421.234,47
388,335.832,2759,0.102242,986.39,48
399,335.718,3162,0.109231,1950.93,49
400,335.086,2720,0.118816,744.246,50
409,332.443,3523,0.104895,1296.19,51
416,332.052,889,0.136733,1607.56,52
418,331.874,275,0.131802,774.855,53
424,331.867,35660,0.0073562,10453.8,54
426,331.853,403,0.187051,1816.88,55
431,331.797,280435,0.055796,2516.28,56
434,331.633,20586,0.0972658,355.696,57
441,331.188,661610,0.0540139,1092.3,58
447,331.159,833,0.206658,471.139,59
450,331.023,20081,0.118419,512.564,60
460,330.354,5826,0.103651,383.382,61
463,330.166,684215,0.0735589,1350.78,62
479,329.88,648298,0.0490382,608.682,63
483,329.639,108623,0.0827535,4365.35,64
525,329.563,2708,0.0448433,439.733,65
534,329.476,19462,0.0509317,361.967,66
536,328.924,94059,0.0375053,509.898,67
542,328.765,1489,0.110762,2343.72,68
563,327.425,105,0.124228,9712.43,69
570,327.394,106354,0.165318,1920.43,70
571,327.17,23129,0.134159,727.336,71
