seen,influence_threshold,user_index,ap, infScore, seed_size
11,1489.57,657449,0,1787.38,1
52,1486.14,3424,0.000798379,2772.71,2
58,1468.12,26084,0.00381731,1834.65,3
103,1460.04,662634,0.0108083,2131.13,4
105,1431.54,1071,0.000595319,24536,5
118,1417.88,883,0.0513125,1676.07,6
132,1417.77,38384,0.00951926,1531.74,7
137,1412.94,928,0.0566985,7199.25,8
143,1397.72,1210,0.150235,1458.04,9
147,1396.76,362,0.0258931,13104.6,10
172,1394.53,645916,0.00501956,1783.67,11
202,1385.49,268336,0.00692184,1416.77,12
215,1385.34,1036,0.0384184,1394.76,13
231,1384.37,1190,0.0230961,3537.22,14
248,1383.72,516,0.0231206,2722.67,15
399,1372.53,3162,0.0684608,1953.93,16
416,1371.65,889,0.0956023,1611.56,17
424,1370.2,35660,0.00615455,10453.8,18
426,1364.5,403,0.0845304,1826.88,19
431,1352.78,280435,0.0333101,2517.28,20
463,1347.38,684215,0.0684192,1351.78,21
483,1345.32,108623,0.0491518,4368.35,22
542,1343.78,1489,0.047458,2349.72,23
563,1338.58,105,0.0790105,9723.43,24
570,1337.39,106354,0.103476,1922.43,25
577,1336.37,642861,0.0525498,8338.83,26
583,1335.58,643719,0.106238,2622.09,27
612,1334.73,155431,0.0858516,2690.17,28
636,1330.66,722,0.148155,1875.31,29
661,1329.73,115240,0.16029,2632.59,30
670,1318.48,4541,0.110262,1413.88,31
681,1313.41,2525,0.159292,3374.65,32
685,1308.19,642490,0.247005,3189.25,33
719,1296.88,805,0.22313,1966.62,34
730,1279.76,646255,0.13694,1765.64,35
733,1278.11,27543,0.0568814,1951.66,36
747,1261.1,1845,0.0938599,3832.39,37
782,1251.59,196,0.127309,1991.28,38
816,1246.16,357530,0.246397,2065.82,39
835,1241.37,254926,0.11434,1394.72,40
838,1236.34,75543,0.116623,1579.57,41
868,1229.7,807,0.219941,5729.15,42
899,1228.74,62875,0.187564,1941.53,43
919,1225.56,110104,0.0771473,2529.99,44
924,1217.92,20024,0.0762785,1800.85,45
950,1199.29,2844,0.164215,1479.14,46
951,1197.79,2282,0.240108,2056.83,47
964,1194.1,479,0.269705,3997.7,48
984,1193.84,108601,0.0641478,2004.08,49
1002,1186.61,20363,0.0926574,2407.2,50
1019,1180.28,21,0.2193,1912.31,51
1023,1171.88,94026,0.281191,1948.91,52
1052,1167.05,20011,0.0351077,2092.36,53
1056,1166.79,1226,0.328529,1193.29,54
1074,1159.24,672244,0.0270695,1816.28,55
1150,1147.48,1244,0.433966,3628.09,56
1190,1144.16,642536,0.171389,4176.73,57
1241,1138.64,4562,0.412397,1153.24,58
1271,1137.75,1011428,0.217077,2028.49,59
1307,1131.75,47763,0.234267,1796.62,60
1319,1113.92,687,0.314136,2306.75,61
1351,1107.4,27803,0.323166,1934.6,62
1361,1099.35,2686,0.385129,4327.36,63
1413,1095.77,482708,0.257399,9279.15,64
1456,1092.3,167,0.114158,1172.28,65
1500,1088.12,27836,0.421617,4736.36,66
1510,1087.22,104683,0.549919,1386.53,67
1533,1071.25,71075,0.0444305,1409.94,68
1570,1068.61,2316,0.683552,1935.15,69
1572,1067.23,2782,0.664112,2228.19,70
1596,1055.87,660238,0.0944761,1537.3,71
1625,1055.71,340,0.492794,2330.03,72
1697,1052.97,645693,0.268794,1333.37,73
1772,1052.34,3523,0.331315,1283.19,74
1788,1046.49,2422,0.747685,1586.47,75
1805,1046.44,60085,0.819121,1493.54,76
1815,1040.59,2538,0.772965,2193.84,77
1948,1038.54,93539,0.730973,1901.02,78
1951,1033.18,4935,0.0582169,1310.48,79
1977,1031.26,1490,0.32245,2249.84,80
1999,1021.67,4613,0.900516,1728.61,81
2020,1020.03,831,0.364359,3979.1,82
2049,1016.64,642539,0.0822788,1516.18,83
2077,1013.06,69853,0.487972,1047.97,84
2220,1012.86,825,0.575538,1711.99,85
2238,1012.53,1271,0.636567,1317.58,86
2243,1010.44,684219,0.122079,1066.23,87
2255,1008.87,1574,0.242073,1024.54,88
2272,1008.77,1182,0.506315,1854.54,89
2278,1001.57,77327,0.918609,1423.54,90
2310,1000.45,209,0.5357,2475.95,91
2322,999.77,17404,0.714129,1174.84,92
2332,997.027,2286,0.939778,1154.88,93
2343,995.4,1273,0.530993,1974.23,94
2392,993.429,1258,0.567808,1224.59,95
2410,993.39,3,0.450317,2603.84,96
2482,993.326,13024,0.249121,1300.41,97
2500,992.341,1239,0.587924,1157.79,98
2524,978.751,1001507,0.0567714,1384.37,99
2590,976.286,13567,0.638936,994.03,100
2599,974.881,38337,0.950761,1624.53,101
2630,966.328,105477,0.886291,2524.56,102
2656,961.122,644920,0.747958,1016.71,103
2706,960.733,676602,0.115147,2695.44,104
2770,960.422,280407,0.949809,1010.06,105
2796,960.278,8000,0.964806,1317.73,106
2905,957.59,3099,0.459407,1806.11,107
2937,955.402,649853,0.33706,1019.67,108
2939,954.807,23840,0.125946,1272.11,109
2954,951.826,1368,0.521181,1890.67,110
2987,951.275,880,0.680687,1321.32,111
3000,949.814,44005,0.908884,2710.87,112
3013,945.205,676429,0.315618,1344.38,113
3043,941.486,3948,0.243268,982.084,114
3073,935.957,11879,0.146688,1700.42,115
3085,934.536,105327,0.598937,1157.05,116
3089,933.185,694116,0.116159,994.4,117
3109,931.907,469,0.854758,1192.56,118
3120,931.199,44012,0.90029,1874.32,119
3130,929.446,114445,0.0693827,1070.25,120
3132,929.158,3482,0.60404,1318.58,121
3144,923.244,772,0.628821,2581.06,122
3237,922.795,2632,0.936238,3737.87,123
3259,922.323,1069,0.878169,1546.84,124
3280,919.696,110194,0.321193,2165.47,125
3340,915.997,5995,0.302788,1755.9,126
3351,912.625,20256,0.66315,1463.12,127
3355,911.201,686673,0.0613468,1370.2,128
3375,904.995,402216,0.977561,1219.74,129
3402,901.869,69931,0.320864,904.625,130
3463,897.388,17342,0.295652,1138.16,131
3527,891.643,8745,0.845727,2508.61,132
3568,889.53,33541,0.924459,1204.92,133
3581,888.135,103,0.788528,2537.2,134
3717,887.701,1024,0.60805,2160.14,135
3881,883.656,21137,0.903509,1993.21,136
3894,875.831,1431,0.770691,2630.51,137
3913,869.553,115673,0.932456,2765.73,138
3967,865.558,3231,0.789594,1100.92,139
3988,864.492,10843,0.509898,875.701,140
