seen,influence_threshold,user_index,ap, infScore, seed_size
105,4182.73,1071,0,24537,1
137,3540.22,928,0.0531951,7199.25,2
147,3210.71,362,0.0190457,13108.6,3
231,2272.84,1190,0.0176242,3538.22,4
248,2169.47,516,0.018393,2722.67,5
338,1831.88,3424,0.0073556,2771.71,6
399,1657.76,3162,0.0624934,1953.93,7
416,1585.98,889,0.0781606,1612.56,8
424,1565.51,35660,0.00196942,10454.8,9
426,1538.3,403,0.0693923,1826.88,10
431,1523.18,280435,0.0291362,2519.28,11
483,1371.65,108623,0.0424414,4369.35,12
542,1261.1,1489,0.035494,2350.72,13
563,1229.7,105,0.0692357,9724.43,14
570,1199.29,106354,0.0932053,1922.43,15
577,1194.1,642861,0.0422967,8339.83,16
583,1171.88,643719,0.0899684,2622.09,17
612,1095.77,155431,0.0761091,2691.17,18
636,1052.97,722,0.12781,1875.31,19
653,1033.18,3491,0.0452367,1043.49,20
655,1031.26,801,0.212729,1178.61,21
661,1016.64,115240,0.146745,2632.59,22
670,1010.44,4541,0.096746,1413.88,23
671,1008.87,18172,0.0435875,1193.79,24
681,995.4,2525,0.149157,3375.65,25
685,993.429,642490,0.230518,3188.25,26
719,955.402,805,0.210416,1968.62,27
725,951.826,742,0.234139,1042.34,28
730,949.814,646255,0.0309324,1767.64,29
733,941.486,27543,0.0561441,1951.66,30
747,931.199,1845,0.0926669,3832.39,31
782,887.701,196,0.135333,1990.28,32
813,855.195,2810,0.134252,953.59,33
816,847.819,357530,0.242639,2064.82,34
825,843.688,657357,0.014814,888.135,35
835,839.369,254926,0.104856,1396.72,36
838,832.299,75543,0.125805,1579.57,37
868,811.445,807,0.207588,5730.15,38
899,787.021,62875,0.178117,1941.53,39
919,775.869,110104,0.0765216,2529.99,40
924,774.278,20024,0.0697946,1800.85,41
950,762.424,2844,0.16291,1479.14,42
951,756.873,2282,0.245106,2055.83,43
964,744.566,479,0.271771,3995.7,44
984,736.336,108601,0.0435804,2004.08,45
1002,719.924,20363,0.0775693,2408.2,46
1019,714.506,21,0.225956,1910.31,47
1023,711.121,94026,0.278723,1948.91,48
1052,702.733,20011,0.0341003,2091.36,49
1053,701.91,3477,0.320676,913.795,50
1056,701.346,1226,0.33555,1193.29,51
1068,692.588,645916,0.0797637,1781.67,52
1074,687.038,672244,0.0199886,1817.28,53
1083,686.063,881,0.448903,774.021,54
1116,666.96,72399,0.0172143,815.531,55
1136,652.391,104540,0.341195,1027.26,56
1150,650.532,1244,0.407731,3628.09,57
1190,632.895,642536,0.194661,4175.73,58
1238,618.712,2423,0.33959,705.121,59
1241,615.658,4562,0.440004,1152.24,60
1268,607.626,4049,0.0822211,855.415,61
1271,602.542,1011428,0.258956,2026.49,62
1307,584.672,47763,0.300689,1795.62,63
1319,582.881,687,0.359721,2304.75,64
1351,568.895,27803,0.350393,1934.6,65
1361,563.427,2686,0.404026,4326.36,66
1366,562.29,850,0.509051,633.271,67
1412,547.173,1168,0.132635,608.155,68
1413,546.944,482708,0.275844,9278.15,69
1456,530.067,167,0.120318,1172.28,70
1475,527.035,2822,0.511821,536.905,71
1479,526.261,1232,0.625006,647.13,72
1500,521.763,27836,0.447055,4736.36,73
1510,517.271,104683,0.604693,1385.53,74
1519,516.21,71119,0.121405,620.582,75
1529,511.623,22014,0.120674,767.932,76
1533,510.85,71075,0.0497486,1409.94,77
1552,507.69,373537,0.236169,614.285,78
1564,506.279,646367,0.11554,760.424,79
1570,504.794,2316,0.724538,1935.15,80
1572,503.775,2782,0.702076,2226.19,81
1576,503.426,4814,0.0893464,509.813,82
1590,500.826,94059,0.114165,507.898,83
1596,499.585,660238,0.10298,1537.3,84
1625,495.072,340,0.56795,2330.03,85
1644,488.64,1179,0.56297,944.402,86
1654,485.308,37398,0.0779554,502.794,87
1656,483.974,131024,0.0908082,629.243,88
1663,482.833,6269,0.536441,666.141,89
1668,481.887,2982,0.596232,587.498,90
1697,477.085,645693,0.289667,1333.37,91
1700,476.191,640017,0.559356,863.492,92
1716,472.686,700,0.582811,910.907,93
1733,469.839,179149,0.0537602,922.323,94
1762,465.502,20234,0.262451,922.158,95
1772,463.27,3523,0.448307,1279.19,96
1788,458.604,2422,0.782372,1585.47,97
1798,456.915,5203,0.365803,537.178,98
1801,456.846,702853,0.164231,855.232,99
1804,456.443,662634,0.104057,2125.13,100
1805,456.233,60085,0.84762,1495.54,101
1815,454.336,2538,0.808549,2192.84,102
1863,440.939,1243,0.455855,930.185,103
1869,439.549,636736,0.57232,967.881,104
1872,438.979,1118,0.74708,823.766,105
1896,431.975,109988,0.84219,680.605,106
1898,431.966,6267,0.408441,514.158,107
1925,429.413,1311,0.310799,804.445,108
1926,428.923,106984,0.884723,481.911,109
1928,428.483,5693,0.398072,991.027,110
1936,427.731,636156,0.568255,837.249,111
1943,427.688,8335,0.380442,460.746,112
