seen,influence_threshold,user_index,ap, infScore, seed_size
11,309.228,657449,0,1787.38,1
21,309.118,1239,0,1166.79,2
26,309.043,5205,0,568.895,3
47,309.008,6400,0,652.391,4
52,308.428,3424,0,2772.71,5
58,307.848,26084,0,1834.65,6
59,307.768,102903,0,774.278,7
64,307.635,642782,0.00104493,919.696,8
75,307.593,3491,0.000906618,1046.49,9
80,307.498,729,0.00243754,749.683,10
81,307.409,469,0.00154143,1225.56,11
85,307.184,21159,0,889.53,12
92,307.091,62903,0,454.336,13
102,307.078,179149,0,922.323,14
103,307.071,662634,0,2131.13,15
105,307.02,1071,0.000312956,24537,16
118,306.997,883,0.0011354,1677.07,17
120,306.702,1587,0,529.651,18
132,306.347,38384,0.00121322,1532.74,19
137,305.569,928,0.00012631,7200.25,20
142,305.249,69931,0,912.625,21
143,305.204,1210,0.00189514,1460.04,22
147,305.185,362,0.000819308,13109.6,23
150,305.085,89639,0.00214592,427.102,24
157,305.019,2774,0.00123153,720.144,25
160,304.699,18938,0.00301205,317.854,26
172,304.499,645916,0.00109679,1784.67,27
176,304.444,66332,0.0025974,324.144,28
182,304.063,646628,0,701.346,29
184,303.995,8256,0.0064655,440.31,30
202,303.928,268336,0.000675676,1417.77,31
203,303.753,3008,0.00631577,453.774,32
206,303.322,91958,0,750.203,33
209,302.868,47794,0.00145138,619.623,34
215,302.753,1036,0.0026729,1396.76,35
231,302.626,1190,0.00161747,3540.22,36
237,302.603,18858,0.00355113,1329.73,37
239,302.464,20234,0.00487329,929.158,38
248,302.357,516,0.00174337,2725.67,39
265,302.327,2834,0.00262467,364.926,40
295,302.067,62726,0.0027933,353.218,41
301,302.029,20754,0.00722889,376.963,42
307,301.979,13024,0.00492263,1313.41,43
310,301.942,2234,0.00791553,363.516,44
316,301.776,14702,0.00166113,549.644,45
327,301.724,20795,0.00511944,534.376,46
329,301.57,77260,0.00215054,422.234,47
388,301.336,2759,0.00617827,993.39,48
389,301.308,694932,0,320.59,49
399,301.099,3162,0.00187222,1954.93,50
400,300.489,2720,0.00588927,751.246,51
409,300.117,3523,0.00850154,1308.19,52
416,299.913,889,0.0051903,1616.56,53
418,299.852,275,0.00479328,779.855,54
420,299.656,160789,0,314.171,55
424,299.541,35660,0.000177281,10455.8,56
426,299.291,403,0.00715195,1831.88,57
431,299.276,280435,0.00142781,2521.28,58
434,299.264,20586,0.00742571,358.696,59
441,299.245,661610,0,1092.3,60
460,299.205,5826,0.00477897,386.382,61
463,299.086,684215,0.00134998,1352.78,62
479,298.619,648298,0,608.682,63
483,298.475,108623,0.000612245,4370.35,64
525,298.358,2708,0.00406917,441.733,65
534,298.275,19462,0.00793647,364.967,66
535,298.208,866,0.00911848,322.871,67
536,298.177,94059,0,509.898,68
542,298.062,1489,0.00489895,2356.72,69
563,297.762,105,0.00181471,9732.43,70
570,297.706,106354,0.00141911,1924.43,71
571,297.514,23129,0.00904387,736.336,72
577,297.506,642861,0.000339213,8340.83,73
583,297.409,643719,0.00178508,2624.09,74
585,297.385,27976,0.00778812,597.395,75
592,297.315,1259,0.00179614,1016.64,76
597,296.982,2559,0.00825078,548.23,77
602,296.767,2344,0.00103199,883.656,78
612,296.666,155431,0.000334225,2691.17,79
613,296.077,18613,0.00575814,451.496,80
636,296.012,722,0.00507742,1881.31,81
637,295.332,3899,0.00961531,666.96,82
648,295.283,106976,0.00303951,307.635,83
652,295.228,3101,0,976.286,84
661,295.093,115240,0.00102564,2635.59,85
670,295.068,4541,0.00567106,1417.88,86
671,294.856,18172,0.00851388,1197.79,87
681,294.574,2525,0.00578351,3382.65,88
685,294.442,642490,0.00455386,3197.25,89
701,294.438,8879,0.00446428,608.348,90
706,294.242,3916,0.0086486,431.966,91
717,294.08,515983,0.00765791,708.955,92
719,293.948,805,0.00761357,1976.62,93
720,293.329,642,0.00929146,404.81,94
730,293.321,646255,0.00161204,1767.64,95
732,293.275,650456,0.0040858,472.503,96
733,292.753,27543,0.00167961,1952.66,97
747,292.573,1845,0.00550016,3837.39,98
782,292.381,196,0.00664607,2001.28,99
787,292.04,37027,0.00261267,716.084,100
793,291.968,37063,0.00474777,776.173,101
796,291.861,1009453,0.0045662,625.318,102
813,291.454,2810,0.00551216,957.59,103
816,291.174,357530,0.00361255,2067.82,104
825,290.935,657357,0.00111857,888.135,105
835,290.497,254926,0.00195567,1397.72,106
838,290.447,75543,0.00348735,1583.57,107
841,290.386,36072,0.00361337,513.094,108
862,290.354,132538,0,540.166,109
866,290.127,20278,0.00294118,302.029,110
868,290.045,807,0.0016376,5735.15,111
883,289.988,26352,0.00360685,513.204,112
899,289.888,62875,0.00276944,1945.53,113
903,289.605,663582,0.00448933,421.357,114
919,289.487,110104,0.00140919,2532.99,115
924,289.428,20024,0.00263158,1801.85,116
943,289.361,1013167,0.00314465,312.153,117
946,289.107,78636,0.00984244,477.085,118
950,289.082,2844,0.00815554,1486.14,119
951,288.872,2282,0.00299529,2060.83,120
964,288.672,479,0.0049261,4009.7,121
984,288.661,108601,0.00145068,2007.08,122
988,288.557,79719,0.00431499,418.372,123
990,288.263,131027,0.00449101,626.62,124
1002,288.237,20363,0.0046216,2413.2,125
1019,288.221,21,0.00500875,1916.31,126
1023,288.007,94026,0.00362729,1955.91,127
1035,287.961,692623,0.00294985,331.159,128
1041,287.63,758404,0.00168919,560.189,129
1052,287.598,20011,0.00363223,2098.36,130
1056,287.551,1226,0.00715418,1199.29,131
1058,287.445,3665,0.00505688,373.026,132
1062,287.272,77110,0.00613025,607.92,133
1074,287.121,672244,0.000514139,1817.28,134
1114,286.97,518634,0.00181159,510.244,135
1116,286.772,72399,0.00782119,819.531,136
1136,286.772,104540,0.00689355,1031.26,137
1150,286.705,1244,0.00148276,3630.09,138
1190,286.665,642536,0.0018077,4182.73,139
1213,286.637,17270,0.00211864,429.413,140
1241,286.469,4562,0.00606748,1159.24,141
1263,286.188,4921,0.00457142,408.559,142
1268,285.981,4049,0.00541124,858.415,143
1292,285.735,9405,0.00964624,288.237,144
1307,285.43,47763,0.00501595,1802.62,145
1319,285.328,687,0.00498856,2317.75,146
1339,285.177,29579,0.00522875,352.109,147
1351,285.14,27803,0.00140911,1936.6,148
1361,285.041,2686,0.0026623,4335.36,149
1380,285.038,660234,0,329.88,150
1400,285.023,6518,0.00902521,511.551,151
1411,284.44,18792,0.00323625,290.497,152
1413,284.276,482708,0.00112624,9289.15,153
1434,284.121,38409,0,472.415,154
1447,284.098,63732,0.0044593,440.967,155
1448,283.891,997937,0,325.239,156
1500,283.821,27836,0.00222284,4746.36,157
1510,283.514,104683,0.00639998,1394.53,158
1519,283.492,71119,0.00454545,622.582,159
1529,283.41,22014,0.00388098,769.932,160
1533,283.381,71075,0.0040174,1412.94,161
1536,283.239,234692,0.0027027,329.563,162
1552,283.211,373537,0,614.285,163
1564,283.117,646367,0.00390117,762.424,164
1570,282.991,2316,0.00723488,1948.15,165
1572,282.877,2782,0.0035447,2234.19,166
1576,282.672,4814,0.00176367,509.813,167
1596,282.666,660238,0,1538.3,168
1601,282.623,3683,0.00940064,386.274,169
1625,282.466,340,0.006877,2342.03,170
1640,282.197,1203,0,427.365,171
1647,282.13,802056,0.00210084,456.915,172
1653,282.126,30212,0.0063191,287.598,173
1654,282.094,37398,0.00994192,504.794,174
1656,282.079,131024,0.00145985,629.243,175
1697,281.772,645693,0.00268907,1336.37,176
1700,281.641,640017,0.00107991,864.492,177
1704,281.545,114387,0,409.871,178
1709,281.494,1007994,0,471.651,179
1788,281.298,2422,0.00386526,1592.47,180
1801,281.114,702853,0.00108932,855.232,181
1805,280.979,60085,0.00844641,1506.54,182
1815,280.686,2538,0.00239378,2198.84,183
1863,280.644,1243,0.00308325,933.185,184
1869,280.495,636736,0.00593764,974.881,185
1896,280.421,109988,0.00270453,683.605,186
1925,280.366,1311,0.0046216,811.445,187
1928,280.3,5693,0.00823417,997.027,188
1936,280.028,636156,0.00344036,840.249,189
1948,279.756,93539,0.00670014,1910.02,190
1953,279.583,3941,0.00230947,412.068,191
1971,279.55,672652,0.003276,596.092,192
1997,279.446,28179,0.00242131,392.381,193
2020,279.203,831,0.0026054,3989.1,194
2040,279.178,27171,0.00246305,399.478,195
2049,279.008,642539,0.00500781,1523.18,196
