seen,influence_threshold,user_index,ap, infScore, seed_size
6,226.59,249069,0,227.016,1
11,226.59,657449,0,1787.38,2
21,226.59,1239,0,1166.79,3
26,226.59,5205,0.000581824,568.895,4
40,226.59,104677,7.82498e-05,266.91,5
47,226.59,6400,0.000316187,652.391,6
52,226.59,3424,0.00102375,2772.71,7
58,226.59,26084,0.00392268,1834.65,8
59,226.59,102903,0.000214586,774.278,9
64,226.59,642782,0.00218329,919.696,10
75,226.59,3491,0.00156394,1046.49,11
80,226.59,729,0.00619581,749.683,12
81,226.59,469,0.00472541,1225.56,13
85,226.59,21159,0.00122601,889.53,14
92,226.59,62903,0.00565741,454.336,15
97,226.59,20095,0.00272002,275.758,16
102,226.59,179149,0.000562944,922.323,17
103,226.59,662634,0.0111114,2131.13,18
104,226.59,4185,0.000913936,241.716,19
105,226.59,1071,0.00408722,24537,20
118,226.59,883,0.0587561,1677.07,21
120,226.59,1587,0.00428658,529.651,22
132,226.59,38384,0.0151239,1532.74,23
137,226.59,928,0.0619715,7200.25,24
142,226.59,69931,0.00794737,912.625,25
143,226.59,1210,0.16057,1460.04,26
147,226.59,362,0.0381389,13109.6,27
150,226.59,89639,0.00722426,427.102,28
157,226.59,2774,0.027923,720.144,29
160,226.59,18938,0.0697659,317.854,30
169,226.59,9954,0.0491096,238.946,31
172,226.59,645916,0.00845268,1784.67,32
176,226.59,66332,0.0215055,324.144,33
182,226.59,646628,0.00314153,701.346,34
183,226.59,2485,0.0484545,413.784,35
184,226.59,8256,0.0679144,440.31,36
194,226.59,21306,0.0253028,235.591,37
202,226.59,268336,0.00827364,1417.77,38
203,226.59,3008,0.114169,453.774,39
206,226.59,91958,0.0133733,750.203,40
209,226.59,47794,0.0294609,619.623,41
215,226.59,1036,0.0557828,1396.76,42
217,226.59,210612,0.0069668,230.701,43
231,226.59,1190,0.0351423,3540.22,44
234,226.59,114921,0.0721802,369.144,45
237,226.59,18858,0.0132319,1329.73,46
239,226.59,20234,0.0613404,929.158,47
248,226.59,516,0.0400696,2725.67,48
253,226.59,8856,0.11204,256.547,49
265,226.59,2834,0.0837715,364.926,50
295,226.59,62726,0.0261168,353.218,51
301,226.59,20754,0.0408771,376.963,52
307,226.59,13024,0.0883379,1313.41,53
310,226.59,2234,0.0786295,363.516,54
316,226.59,14702,0.0336284,549.644,55
327,226.59,20795,0.0485036,534.376,56
329,226.59,77260,0.0539528,422.234,57
387,226.59,665749,0.0160354,277.779,58
388,226.59,2759,0.111912,993.39,59
389,226.59,694932,0.0214754,320.59,60
399,226.59,3162,0.11803,1954.93,61
400,226.59,2720,0.125144,751.246,62
409,226.59,3523,0.110545,1308.19,63
416,226.59,889,0.141797,1616.56,64
418,226.59,275,0.136864,779.855,65
420,226.59,160789,0.0205252,314.171,66
424,226.59,35660,0.00751316,10455.8,67
426,226.59,403,0.199281,1831.88,68
431,226.59,280435,0.0583665,2521.28,69
434,226.59,20586,0.103503,358.696,70
441,226.59,661610,0.056457,1092.3,71
447,226.59,833,0.220608,478.139,72
450,226.59,20081,0.127747,520.564,73
460,226.59,5826,0.109381,386.382,74
463,226.59,684215,0.074129,1352.78,75
479,226.59,648298,0.0529084,608.682,76
483,226.59,108623,0.0853514,4370.35,77
487,226.59,5135,0.0766557,247.266,78
509,226.59,658459,0.0381843,241.68,79
525,226.59,2708,0.0509032,441.733,80
534,226.59,19462,0.0538559,364.967,81
535,226.59,866,0.163894,322.871,82
536,226.59,94059,0.0415462,509.898,83
542,226.59,1489,0.119658,2356.72,84
553,226.59,2711,0.256316,330.354,85
563,226.59,105,0.131878,9732.43,86
570,226.59,106354,0.170138,1924.43,87
571,226.59,23129,0.15311,736.336,88
577,226.59,642861,0.0869676,8340.83,89
580,226.59,3673,0.0628507,268.599,90
583,226.59,643719,0.204432,2624.09,91
585,226.59,27976,0.219395,597.395,92
592,226.59,1259,0.188611,1016.64,93
597,226.59,2559,0.135818,548.23,94
599,226.59,642550,0.340315,273.467,95
602,226.59,2344,0.177849,883.656,96
609,226.59,27685,0.115732,229.618,97
612,226.59,155431,0.166525,2691.17,98
613,226.59,18613,0.097085,451.496,99
619,226.59,230052,0.140818,256.078,100
636,226.59,722,0.301307,1881.31,101
637,226.59,3899,0.0927082,666.96,102
648,226.59,106976,0.114721,307.635,103
652,226.59,3101,0.0895691,976.286,104
655,226.59,801,0.472339,1186.61,105
661,226.59,115240,0.28472,2635.59,106
668,226.59,685071,0.0976185,257.657,107
670,226.59,4541,0.25853,1417.88,108
671,226.59,18172,0.197307,1197.79,109
672,226.59,5872,0.392559,229.852,110
681,226.59,2525,0.274668,3382.65,111
685,226.59,642490,0.472588,3197.25,112
701,226.59,8879,0.298167,608.348,113
704,226.59,9239,0.316155,340.775,114
706,226.59,3916,0.0759988,431.966,115
717,226.59,515983,0.625487,708.955,116
719,226.59,805,0.435214,1976.62,117
720,226.59,642,0.215415,404.81,118
725,226.59,742,0.485147,1052.34,119
730,226.59,646255,0.158275,1767.64,120
732,226.59,650456,0.0504683,472.503,121
733,226.59,27543,0.0888945,1952.66,122
736,226.59,61543,0.376294,399.618,123
742,226.59,6210,0.391277,539.68,124
747,226.59,1845,0.296181,3837.39,125
751,226.59,2608,0.468015,414.39,126
752,226.59,122825,0.0218973,254.472,127
754,226.59,15143,0.46121,783.555,128
767,226.59,97346,0.155536,276.667,129
782,226.59,196,0.298421,2001.28,130
787,226.59,37027,0.0793438,716.084,131
793,226.59,37063,0.108793,776.173,132
796,226.59,1009453,0.372167,625.318,133
800,226.59,21080,0.314955,477.144,134
804,226.59,3219,0.352627,408.652,135
813,226.59,2810,0.425888,957.59,136
816,226.59,357530,0.456238,2067.82,137
825,226.59,657357,0.0673634,888.135,138
835,226.59,254926,0.260748,1397.72,139
837,226.59,3371,0.605422,562.29,140
838,226.59,75543,0.364201,1583.57,141
841,226.59,36072,0.170415,513.094,142
862,226.59,132538,0.110906,540.166,143
866,226.59,20278,0.535468,302.029,144
868,226.59,807,0.401827,5735.15,145
883,226.59,26352,0.0371606,513.204,146
897,226.59,646667,0.42714,247.967,147
899,226.59,62875,0.477537,1945.53,148
902,226.59,18105,0.363943,706.009,149
903,226.59,663582,0.525009,421.357,150
919,226.59,110104,0.204211,2532.99,151
924,226.59,20024,0.186048,1801.85,152
943,226.59,1013167,0.12442,312.153,153
945,226.59,20964,0.406739,381.752,154
946,226.59,78636,0.167418,477.085,155
