seen,influence_threshold,user_index,ap, infScore, seed_size
11,235.916,657449,0,1787.38,1
21,235.916,1239,0,1166.79,2
26,235.916,5205,0.000581737,568.895,3
40,235.916,104677,7.8028e-05,266.91,4
47,235.916,6400,0.000315972,652.391,5
52,235.916,3424,0.00102371,2772.71,6
58,235.916,26084,0.00392256,1834.65,7
59,235.916,102903,0.000214566,774.278,8
64,235.916,642782,0.00218273,919.696,9
75,235.916,3491,0.00156353,1046.49,10
80,235.916,729,0.00619476,749.683,11
81,235.916,469,0.00472413,1225.56,12
85,235.916,21159,0.00122323,889.53,13
92,235.916,62903,0.0056559,454.336,14
97,235.916,20095,0.0027152,275.758,15
102,235.916,179149,0.000562915,922.323,16
103,235.916,662634,0.0111114,2131.13,17
104,235.916,4185,0.00091065,241.716,18
105,235.916,1071,0.0040224,24537,19
118,235.916,883,0.0587204,1677.07,20
120,235.916,1587,0.00428335,529.651,21
132,235.916,38384,0.0151148,1532.74,22
137,235.916,928,0.0619373,7200.25,23
142,235.916,69931,0.00794516,912.625,24
143,235.916,1210,0.160528,1460.04,25
147,235.916,362,0.0381089,13109.6,26
150,235.916,89639,0.00722013,427.102,27
157,235.916,2774,0.0279188,720.144,28
160,235.916,18938,0.0697326,317.854,29
169,235.916,9954,0.0490626,238.946,30
172,235.916,645916,0.00844988,1784.67,31
176,235.916,66332,0.0173441,324.144,32
182,235.916,646628,0.00314092,701.346,33
183,235.916,2485,0.0484426,413.784,34
184,235.916,8256,0.067888,440.31,35
202,235.916,268336,0.00827197,1417.77,36
203,235.916,3008,0.114148,453.774,37
206,235.916,91958,0.0133212,750.203,38
209,235.916,47794,0.0291696,619.623,39
215,235.916,1036,0.0554939,1396.76,40
231,235.916,1190,0.0350445,3540.22,41
234,235.916,114921,0.0717735,369.144,42
237,235.916,18858,0.0132262,1329.73,43
239,235.916,20234,0.0606744,929.158,44
248,235.916,516,0.0399978,2725.67,45
253,235.916,8856,0.111981,256.547,46
265,235.916,2834,0.083731,364.926,47
295,235.916,62726,0.0260922,353.218,48
301,235.916,20754,0.0344665,376.963,49
307,235.916,13024,0.0874887,1313.41,50
310,235.916,2234,0.0784924,363.516,51
316,235.916,14702,0.0301591,549.644,52
327,235.916,20795,0.0471924,534.376,53
329,235.916,77260,0.0534415,422.234,54
387,235.916,665749,0.0151382,277.779,55
388,235.916,2759,0.111263,993.39,56
389,235.916,694932,0.0201963,320.59,57
399,235.916,3162,0.117689,1954.93,58
400,235.916,2720,0.124802,751.246,59
409,235.916,3523,0.110342,1308.19,60
416,235.916,889,0.141441,1616.56,61
418,235.916,275,0.136722,779.855,62
420,235.916,160789,0.0139796,314.171,63
424,235.916,35660,0.00751133,10455.8,64
426,235.916,403,0.198948,1831.88,65
431,235.916,280435,0.0583119,2521.28,66
434,235.916,20586,0.100966,358.696,67
441,235.916,661610,0.0563907,1092.3,68
447,235.916,833,0.220261,478.139,69
450,235.916,20081,0.124091,520.564,70
460,235.916,5826,0.108864,386.382,71
463,235.916,684215,0.0739512,1352.78,72
479,235.916,648298,0.0528754,608.682,73
483,235.916,108623,0.0850976,4370.35,74
487,235.916,5135,0.0761194,247.266,75
509,235.916,658459,0.0379036,241.68,76
525,235.916,2708,0.0500257,441.733,77
534,235.916,19462,0.053485,364.967,78
535,235.916,866,0.163402,322.871,79
536,235.916,94059,0.0398211,509.898,80
542,235.916,1489,0.119073,2356.72,81
553,235.916,2711,0.254349,330.354,82
563,235.916,105,0.131667,9732.43,83
570,235.916,106354,0.170004,1924.43,84
571,235.916,23129,0.151175,736.336,85
577,235.916,642861,0.0868412,8340.83,86
580,235.916,3673,0.0627913,268.599,87
583,235.916,643719,0.204286,2624.09,88
585,235.916,27976,0.219108,597.395,89
592,235.916,1259,0.188262,1016.64,90
597,235.916,2559,0.135372,548.23,91
599,235.916,642550,0.340058,273.467,92
602,235.916,2344,0.177555,883.656,93
612,235.916,155431,0.16577,2691.17,94
613,235.916,18613,0.0926866,451.496,95
619,235.916,230052,0.139646,256.078,96
636,235.916,722,0.300984,1881.31,97
637,235.916,3899,0.0925657,666.96,98
648,235.916,106976,0.114457,307.635,99
652,235.916,3101,0.0892964,976.286,100
655,235.916,801,0.471854,1186.61,101
661,235.916,115240,0.283706,2635.59,102
668,235.916,685071,0.0851703,257.657,103
670,235.916,4541,0.256821,1417.88,104
671,235.916,18172,0.193828,1197.79,105
681,235.916,2525,0.271696,3382.65,106
685,235.916,642490,0.469368,3197.25,107
701,235.916,8879,0.294754,608.348,108
704,235.916,9239,0.309255,340.775,109
706,235.916,3916,0.075832,431.966,110
717,235.916,515983,0.621947,708.955,111
719,235.916,805,0.431964,1976.62,112
720,235.916,642,0.211334,404.81,113
725,235.916,742,0.481507,1052.34,114
730,235.916,646255,0.157975,1767.64,115
732,235.916,650456,0.0504575,472.503,116
733,235.916,27543,0.0849627,1952.66,117
736,235.916,61543,0.372256,399.618,118
742,235.916,6210,0.384432,539.68,119
747,235.916,1845,0.291375,3837.39,120
751,235.916,2608,0.461608,414.39,121
752,235.916,122825,0.0218588,254.472,122
754,235.916,15143,0.455318,783.555,123
767,235.916,97346,0.144956,276.667,124
782,235.916,196,0.295492,2001.28,125
787,235.916,37027,0.0790539,716.084,126
793,235.916,37063,0.104321,776.173,127
796,235.916,1009453,0.367004,625.318,128
800,235.916,21080,0.310042,477.144,129
804,235.916,3219,0.34746,408.652,130
813,235.916,2810,0.42282,957.59,131
816,235.916,357530,0.4524,2067.82,132
825,235.916,657357,0.067303,888.135,133
835,235.916,254926,0.259173,1397.72,134
837,235.916,3371,0.602054,562.29,135
838,235.916,75543,0.362412,1583.57,136
841,235.916,36072,0.161963,513.094,137
862,235.916,132538,0.107683,540.166,138
866,235.916,20278,0.528054,302.029,139
868,235.916,807,0.397697,5735.15,140
883,235.916,26352,0.0350232,513.204,141
897,235.916,646667,0.421369,247.967,142
899,235.916,62875,0.475065,1945.53,143
902,235.916,18105,0.358391,706.009,144
903,235.916,663582,0.523057,421.357,145
919,235.916,110104,0.203254,2532.99,146
924,235.916,20024,0.181921,1801.85,147
943,235.916,1013167,0.122404,312.153,148
945,235.916,20964,0.401416,381.752,149
946,235.916,78636,0.166598,477.085,150
950,235.916,2844,0.331356,1486.14,151
951,235.916,2282,0.605561,2060.83,152
953,235.916,9734,0.55017,615.658,153
963,235.916,27203,0.0993374,382.948,154
964,235.916,479,0.527167,4009.7,155
981,235.916,16013,0.618417,419.238,156
984,235.916,108601,0.112098,2007.08,157
988,235.916,79719,0.584005,418.372,158
990,235.916,131027,0.0493089,626.62,159
1000,235.916,108617,0.364623,240.201,160
1002,235.916,20363,0.243641,2413.2,161
1019,235.916,21,0.464458,1916.31,162
1023,235.916,94026,0.589754,1955.91,163
1027,235.916,6375,0.515942,285.023,164
1035,235.916,692623,0.036243,331.159,165
1041,235.916,758404,0.312184,560.189,166
1049,235.916,11303,0.523613,259.106,167
1052,235.916,20011,0.126068,2098.36,168
1053,235.916,3477,0.611258,922.795,169
1056,235.916,1226,0.627949,1199.29,170
1058,235.916,3665,0.173599,373.026,171
1062,235.916,77110,0.324132,607.92,172
1069,235.916,78450,0.902495,251.098,173
1074,235.916,672244,0.0408204,1817.28,174
1077,235.916,2962,0.275624,325.802,175
1082,235.916,154085,0.190652,319.819,176
1083,235.916,881,0.773715,787.021,177
1110,235.916,110697,0.147895,267.577,178
1113,235.916,18763,0.524369,401.472,179
1114,235.916,518634,0.541496,510.244,180
1116,235.916,72399,0.0840361,819.531,181
1126,235.916,521930,0.758379,248.042,182
1136,235.916,104540,0.74239,1031.26,183
1150,235.916,1244,0.595457,3630.09,184
1158,235.916,38374,0.482191,319.692,185
1166,235.916,2719,0.893929,324.409,186
1185,235.916,24420,0.441308,237.718,187
1190,235.916,642536,0.354826,4182.73,188
1206,235.916,20813,0.794755,365.336,189
1213,235.916,17270,0.0992816,429.413,190
1217,235.916,660573,0.906271,274.498,191
1221,235.916,907,0.880252,462.915,192
1238,235.916,2423,0.73078,711.121,193
1239,235.916,107678,0.671394,276.442,194
1241,235.916,4562,0.835568,1159.24,195
1255,235.916,69888,0.0880001,247.8,196
1263,235.916,4921,0.19401,408.559,197
1268,235.916,4049,0.272051,858.415,198
1271,235.916,1011428,0.543765,2044.49,199
1274,235.916,3446,0.76623,544.02,200
1281,235.916,1011763,0.130487,271.208,201
1292,235.916,9405,0.244992,288.237,202
1294,235.916,20836,0.820803,315.493,203
1307,235.916,47763,0.698798,1802.62,204
1319,235.916,687,0.627376,2317.75,205
1337,235.916,642667,0.800048,251.647,206
1339,235.916,29579,0.678255,352.109,207
1345,235.916,2846,0.868406,365.348,208
1346,235.916,1679,0.199808,314.513,209
1350,235.916,8184,0.953071,428.083,210
1351,235.916,27803,0.703428,1936.6,211
1352,235.916,11866,0.648409,446.014,212
1361,235.916,2686,0.713943,4335.36,213
1366,235.916,850,0.827043,643.271,214
1368,235.916,4435,0.69883,252.377,215
1380,235.916,660234,0.196492,329.88,216
1399,235.916,642877,0.656595,331.797,217
1400,235.916,6518,0.709303,511.551,218
1411,235.916,18792,0.267278,290.497,219
1412,235.916,1168,0.767091,615.155,220
1413,235.916,482708,0.459105,9289.15,221
1416,235.916,4904,0.296898,375.79,222
1431,235.916,3168,0.709275,476.191,223
1434,235.916,38409,0.254098,472.415,224
1439,235.916,9344,0.221219,250.821,225
1440,235.916,41561,0.412325,304.444,226
1444,235.916,732340,0.112634,259.972,227
1447,235.916,63732,0.692425,440.967,228
1448,235.916,997937,0.690972,325.239,229
1456,235.916,167,0.293967,1180.28,230
1475,235.916,2822,0.842406,549.905,231
1479,235.916,1232,0.894386,667.13,232
1500,235.916,27836,0.737444,4746.36,233
1505,235.916,20988,0.562494,278.307,234
1510,235.916,104683,0.89989,1394.53,235
1511,235.916,20306,0.582947,277.364,236
1518,235.916,2075,0.973965,284.098,237
1519,235.916,71119,0.415126,622.582,238
1529,235.916,22014,0.221965,769.932,239
1533,235.916,71075,0.226542,1412.94,240
1536,235.916,234692,0.107135,329.563,241
1537,235.916,20753,0.727644,307.498,242
1552,235.916,373537,0.454833,614.285,243
1564,235.916,646367,0.261602,762.424,244
1570,235.916,2316,0.945849,1948.15,245
1572,235.916,2782,0.924602,2234.19,246
1576,235.916,4814,0.346892,509.813,247
1585,235.916,20868,0.747938,412.183,248
1596,235.916,660238,0.339656,1538.3,249
1601,235.916,3683,0.200749,386.274,250
1610,235.916,6475,0.765681,313.382,251
1622,235.916,1808,0.891062,507.69,252
1625,235.916,340,0.835848,2342.03,253
1637,235.916,8607,0.294348,278.717,254
1640,235.916,1203,0.320888,427.365,255
1644,235.916,1179,0.825752,955.402,256
1647,235.916,802056,0.0957391,456.915,257
