seen,influence_threshold,user_index,ap, infScore, seed_size
105,8340.83,1071,0,24537,1
137,4182.73,928,0.0531951,7199.25,2
147,3989.1,362,0.0190457,13108.6,3
231,2498.95,1190,0.0176242,3538.22,4
248,2272.84,516,0.018393,2722.67,5
338,1904.67,3424,0.0073556,2771.71,6
399,1767.64,3162,0.0624934,1953.93,7
424,1606.38,35660,0.00184829,10454.8,8
426,1602.72,403,0.0581048,1827.88,9
431,1583.57,280435,0.0291174,2519.28,10
483,1394.53,108623,0.0424158,4369.35,11
542,1318.48,1489,0.0310476,2351.72,12
563,1278.11,105,0.0625877,9725.43,13
570,1241.37,106354,0.0931468,1922.43,14
577,1229.7,642861,0.0382453,8340.83,15
583,1199.29,643719,0.0826917,2623.09,16
612,1138.64,155431,0.0760389,2691.17,17
636,1087.22,722,0.116513,1876.31,18
655,1052.34,801,0.19054,1179.61,19
661,1040.59,115240,0.146647,2632.59,20
670,1021.67,4541,0.0965213,1413.88,21
671,1020.03,18172,0.0415265,1193.79,22
681,1008.87,2525,0.143818,3376.65,23
685,1001.57,642490,0.212288,3189.25,24
719,966.328,805,0.187936,1969.62,25
725,960.733,742,0.215231,1042.34,26
730,960.278,646255,0.0300592,1767.64,27
733,955.402,27543,0.0553393,1951.66,28
747,945.205,1845,0.0909589,3832.39,29
782,904.956,196,0.124606,1990.28,30
813,865.558,2810,0.13381,953.59,31
816,864.492,357530,0.232194,2065.82,32
825,855.232,657357,0.0145302,888.135,33
835,847.434,254926,0.104577,1396.72,34
838,843.688,75543,0.125245,1579.57,35
868,827.849,807,0.169376,5731.15,36
899,797.266,62875,0.176163,1941.53,37
919,783.273,110104,0.0761136,2529.99,38
924,779.37,20024,0.0693824,1800.85,39
950,769.807,2844,0.153334,1480.14,40
951,768.125,2282,0.244016,2055.83,41
964,753.124,479,0.249524,3996.7,42
984,744.566,108601,0.0426172,2004.08,43
1002,732.261,20363,0.0766479,2408.2,44
1019,722.315,21,0.208027,1910.31,45
1023,720.144,94026,0.277887,1948.91,46
1052,709.475,20011,0.033034,2091.36,47
1053,708.955,3477,0.297359,913.795,48
1056,705.748,1226,0.310723,1194.29,49
1068,701.91,645916,0.074072,1781.67,50
1074,696.186,672244,0.0196711,1817.28,51
1083,691.034,881,0.419525,774.021,52
1116,673.54,72399,0.016466,815.531,53
1136,664.755,104540,0.339972,1027.26,54
1150,657.052,1244,0.395964,3628.09,55
1190,637.409,642536,0.183416,4175.73,56
1238,623.213,2423,0.338194,705.121,57
1241,620.76,4562,0.437355,1152.24,58
1268,611.376,4049,0.076386,855.415,59
1271,609.287,1011428,0.241343,2027.49,60
1307,594.831,47763,0.298582,1795.62,61
