seen,influence_threshold,user_index,ap, infScore, seed_size
11,1489.57,657449,0,1787.38,1
52,1486.14,3424,0.000798379,2772.71,2
58,1468.12,26084,0.00381731,1834.65,3
103,1460.04,662634,0.0108083,2131.13,4
105,1431.54,1071,0.000595319,24536,5
118,1417.88,883,0.0513125,1676.07,6
132,1417.77,38384,0.00951926,1531.74,7
137,1412.94,928,0.0566985,7199.25,8
143,1397.72,1210,0.150235,1458.04,9
147,1396.76,362,0.0258931,13104.6,10
172,1394.53,645916,0.00501956,1783.67,11
202,1385.49,268336,0.00692184,1416.77,12
215,1385.34,1036,0.0384184,1394.76,13
231,1384.37,1190,0.0230961,3537.22,14
248,1383.72,516,0.0231206,2722.67,15
399,1372.53,3162,0.0684608,1953.93,16
416,1371.65,889,0.0956023,1611.56,17
424,1370.2,35660,0.00615455,10453.8,18
426,1364.5,403,0.0845304,1826.88,19
431,1352.78,280435,0.0333101,2517.28,20
463,1347.38,684215,0.0684192,1351.78,21
483,1345.32,108623,0.0491518,4368.35,22
542,1343.78,1489,0.047458,2349.72,23
563,1338.58,105,0.0790105,9723.43,24
570,1337.39,106354,0.103476,1922.43,25
577,1336.37,642861,0.0525498,8338.83,26
583,1335.58,643719,0.106238,2622.09,27
612,1334.73,155431,0.0858516,2690.17,28
636,1330.66,722,0.148155,1875.31,29
661,1329.73,115240,0.16029,2632.59,30
670,1318.48,4541,0.110262,1413.88,31
681,1313.41,2525,0.159292,3374.65,32
685,1308.19,642490,0.247005,3189.25,33
719,1296.88,805,0.22313,1966.62,34
730,1279.76,646255,0.13694,1765.64,35
733,1278.11,27543,0.0568814,1951.66,36
747,1261.1,1845,0.0938599,3832.39,37
782,1251.59,196,0.127309,1991.28,38
816,1246.16,357530,0.246397,2065.82,39
835,1241.37,254926,0.11434,1394.72,40
838,1236.34,75543,0.116623,1579.57,41
868,1229.7,807,0.219941,5729.15,42
899,1228.74,62875,0.187564,1941.53,43
919,1225.56,110104,0.0771473,2529.99,44
924,1217.92,20024,0.0762785,1800.85,45
950,1199.29,2844,0.164215,1479.14,46
951,1197.79,2282,0.240108,2056.83,47
964,1194.1,479,0.269705,3997.7,48
984,1193.84,108601,0.0641478,2004.08,49
1002,1186.61,20363,0.0926574,2407.2,50
1019,1180.28,21,0.2193,1912.31,51
1023,1171.88,94026,0.281191,1948.91,52
1052,1167.05,20011,0.0351077,2092.36,53
1056,1166.79,1226,0.328529,1193.29,54
1074,1159.24,672244,0.0270695,1816.28,55
1150,1147.48,1244,0.433966,3628.09,56
1190,1144.16,642536,0.171389,4176.73,57
1241,1138.64,4562,0.412397,1153.24,58
1271,1137.75,1011428,0.217077,2028.49,59
1307,1131.75,47763,0.234267,1796.62,60
1319,1113.92,687,0.314136,2306.75,61
1351,1107.4,27803,0.323166,1934.6,62
1361,1099.35,2686,0.385129,4327.36,63
1413,1095.77,482708,0.257399,9279.15,64
1456,1092.3,167,0.114158,1172.28,65
1500,1088.12,27836,0.421617,4736.36,66
1510,1087.22,104683,0.549919,1386.53,67
1533,1071.25,71075,0.0444305,1409.94,68
1570,1068.61,2316,0.683552,1935.15,69
1572,1067.23,2782,0.664112,2228.19,70
1596,1055.87,660238,0.0944761,1537.3,71
1625,1055.71,340,0.492794,2330.03,72
1697,1052.97,645693,0.268794,1333.37,73
1772,1052.34,3523,0.331315,1283.19,74
1788,1046.49,2422,0.747685,1586.47,75
1815,1046.44,2538,0.7429,2193.84,76
1948,1040.59,93539,0.688504,1902.02,77
1951,1038.54,4935,0.0582169,1310.48,78
1977,1033.18,1490,0.321071,2249.84,79
2020,1031.26,831,0.363212,3979.1,80
2049,1021.67,642539,0.0739754,1516.18,81
2077,1020.03,69853,0.450025,1047.97,82
2220,1016.64,825,0.575066,1711.99,83
2238,1013.06,1271,0.636491,1317.58,84
2243,1012.86,684219,0.117796,1066.23,85
2255,1012.53,1574,0.241982,1024.54,86
2272,1010.44,1182,0.506089,1854.54,87
2310,1008.87,209,0.533818,2475.95,88
2322,1008.77,17404,0.713916,1174.84,89
2343,1001.57,1273,0.529405,1974.23,90
2392,1000.45,1258,0.566891,1224.59,91
2410,999.77,3,0.448302,2603.84,92
2482,997.027,13024,0.239615,1300.41,93
2500,995.4,1239,0.587502,1157.79,94
2524,994.084,1001507,0.0526861,1384.37,95
2590,993.429,13567,0.635324,994.03,96
2630,993.39,105477,0.792934,2526.56,97
2656,993.326,644920,0.733511,1017.71,98
2706,992.341,676602,0.107958,2695.44,99
2905,978.751,3099,0.448113,1808.11,100
2937,976.286,649853,0.288092,1019.67,101
2939,974.881,23840,0.118468,1272.11,102
2954,966.328,1368,0.504564,1890.67,103
2987,961.122,880,0.679716,1321.32,104
3000,960.733,44005,0.78645,2713.87,105
3013,960.422,676429,0.31291,1344.38,106
3043,960.278,3948,0.238828,982.084,107
3073,957.59,11879,0.129587,1700.42,108
3085,955.402,105327,0.507994,1158.05,109
3089,954.807,694116,0.111604,994.4,110
3120,951.826,44012,0.778818,1877.32,111
3130,951.275,114445,0.0679622,1070.25,112
3132,949.814,3482,0.588025,1319.58,113
3144,945.205,772,0.613864,2581.06,114
3280,941.486,110194,0.226542,2167.47,115
3340,935.957,5995,0.280768,1755.9,116
3351,934.536,20256,0.523268,1464.12,117
3355,933.185,686673,0.0552993,1370.2,118
3463,931.907,17342,0.242167,1138.16,119
3527,931.199,8745,0.716671,2510.61,120
3581,929.446,103,0.740359,2539.2,121
3717,929.158,1024,0.577577,2160.14,122
3881,923.244,21137,0.766998,1997.21,123
3894,922.795,1431,0.727347,2631.51,124
3967,922.323,3231,0.768991,1100.92,125
4016,919.696,3491,0.424224,1029.49,126
4109,915.997,179149,0.118775,922.323,127
4289,912.625,4221,0.255498,1042.44,128
4466,911.201,3101,0.308597,973.286,129
4552,904.995,383,0.744689,2801.74,130
4601,904.956,71153,0.209305,1255.1,131
4737,901.869,18172,0.356772,1174.79,132
4768,897.388,695405,0.141434,960.278,133
4846,891.643,665215,0.567861,1369.53,134
4913,889.53,1450,0.706623,1109.75,135
4951,888.135,1704,0.683107,979.86,136
5029,887.701,642509,0.746426,1192.1,137
5061,883.656,622419,0.741773,934.486,138
5072,875.831,616,0.589402,1538.51,139
5124,869.553,4718,0.52647,2781.85,140
