seen,influence_threshold,user_index,ap, infScore, seed_size
11,307.409,657449,0,1787.38,1
21,305.249,1239,0,1166.79,2
26,304.699,5205,0.000581737,568.895,3
47,301.57,6400,0.000315512,652.391,4
52,300.117,3424,0.000849441,2772.71,5
58,299.276,26084,0.00382893,1834.65,6
59,299.264,102903,0.000214504,774.278,7
64,298.475,642782,0.00218083,918.696,8
75,297.385,3491,0.00156238,1045.49,9
80,296.077,729,0.00619092,747.683,10
81,296.012,469,0.0046871,1223.56,11
85,295.093,21159,0.00118722,889.53,12
92,294.08,62903,0.00388467,454.336,13
102,291.861,179149,0.000470928,922.323,14
103,291.454,662634,0.0110962,2131.13,15
105,290.935,1071,0.00360527,24528,16
118,289.361,883,0.058161,1675.07,17
120,289.082,1587,0.00417824,529.651,18
132,287.551,38384,0.0130245,1530.74,19
137,286.772,928,0.061465,7199.25,20
142,286.469,69931,0.00766348,912.625,21
143,286.188,1210,0.15997,1457.04,22
147,285.328,362,0.0376177,13097.6,23
150,285.041,89639,0.00716225,426.102,24
157,283.891,2774,0.0270013,719.144,25
160,283.492,18938,0.069369,316.854,26
172,282.197,645916,0.00825351,1782.67,27
176,282.079,66332,0.0171786,323.144,28
182,281.298,646628,0.0030721,701.346,29
183,281.114,2485,0.046176,404.784,30
184,280.979,8256,0.0667999,437.31,31
202,278.409,268336,0.00803672,1416.77,32
203,278.307,3008,0.112938,450.774,33
206,278.08,91958,0.0126026,750.203,34
209,277.784,47794,0.0278425,617.623,35
215,277.189,1036,0.054294,1392.76,36
231,275.603,1190,0.0341124,3534.22,37
234,274.924,114921,0.0684745,363.144,38
237,274.36,18858,0.0129953,1324.73,39
239,274.178,20234,0.059238,924.158,40
248,273.036,516,0.0394334,2720.67,41
265,270.228,2834,0.0740981,363.926,42
295,265.518,62726,0.0242694,352.218,43
301,264.214,20754,0.0323517,373.963,44
307,263.207,13024,0.0847352,1306.41,45
310,262.703,2234,0.0724975,360.516,46
316,262.328,14702,0.0286569,548.644,47
327,261.151,20795,0.0436344,530.376,48
329,260.772,77260,0.0501411,421.234,49
387,254.472,665749,0.0150887,277.779,50
388,254.096,2759,0.102528,986.39,51
389,254.058,694932,0.0190032,320.59,52
399,253.314,3162,0.109474,1950.93,53
400,253.257,2720,0.11923,744.246,54
409,252.377,3523,0.106333,1296.19,55
416,251.608,889,0.138237,1607.56,56
418,251.497,275,0.13222,774.855,57
420,251.296,160789,0.0137385,314.171,58
424,250.994,35660,0.0074384,10453.8,59
426,250.964,403,0.189417,1816.88,60
431,250.544,280435,0.0563956,2516.28,61
434,250.166,20586,0.0978598,355.696,62
441,249.448,661610,0.0544774,1092.3,63
447,248.65,833,0.210935,471.139,64
450,248.135,20081,0.120139,512.564,65
460,247.636,5826,0.103874,383.382,66
463,247.306,684215,0.0737698,1350.78,67
479,245.872,648298,0.0493367,608.682,68
483,245.449,108623,0.0829984,4365.35,69
525,241.594,2708,0.0488074,439.733,70
534,240.477,19462,0.0518481,361.967,71
535,240.473,866,0.159439,319.871,72
536,240.446,94059,0.0378811,509.898,73
542,239.66,1489,0.11382,2343.72,74
553,238.792,2711,0.245519,323.354,75
563,237.845,105,0.126317,9712.43,76
570,237.372,106354,0.166268,1920.43,77
571,237.332,23129,0.143474,726.336,78
577,236.44,642861,0.0833089,8337.83,79
580,235.961,3673,0.0600096,265.599,80
583,235.675,643719,0.191849,2619.09,81
585,235.665,27976,0.207151,591.395,82
592,235.125,1259,0.17859,1013.64,83
597,234.795,2559,0.128929,542.23,84
599,234.358,642550,0.320582,270.467,85
602,234.152,2344,0.170982,880.656,86
612,233.11,155431,0.161632,2689.17,87
613,233.029,18613,0.0877937,448.496,88
619,232.347,230052,0.133338,255.078,89
636,230.565,722,0.285408,1871.31,90
637,230.497,3899,0.086909,659.96,91
648,229.981,106976,0.111047,306.635,92
652,229.782,3101,0.0854172,976.286,93
655,229.745,801,0.451114,1172.61,94
661,229.547,115240,0.277776,2631.59,95
668,228.796,685071,0.0777531,256.657,96
670,228.433,4541,0.249514,1406.88,97
671,228.322,18172,0.187345,1184.79,98
681,227.558,2525,0.264117,3358.65,99
685,227.332,642490,0.44809,3177.25,100
701,226.311,8879,0.282196,604.348,101
704,225.955,9239,0.297923,336.775,102
706,225.885,3916,0.0737014,427.966,103
717,224.734,515983,0.603907,702.955,104
719,224.65,805,0.418189,1960.62,105
720,224.642,642,0.201091,399.81,106
725,224.523,742,0.464235,1037.34,107
730,223.852,646255,0.156238,1764.64,108
732,223.725,650456,0.04977,470.503,109
733,223.689,27543,0.083919,1948.66,110
736,223.285,61543,0.35947,384.618,111
742,222.563,6210,0.372627,529.68,112
747,222.238,1845,0.281478,3808.39,113
751,221.917,2608,0.44833,401.39,114
752,221.833,122825,0.0214361,253.472,115
754,221.353,15143,0.442561,763.555,116
767,220.001,97346,0.137178,275.667,117
782,218.976,196,0.282604,1985.28,118
787,218.437,37027,0.0765882,714.084,119
793,218.179,37063,0.100397,772.173,120
796,218.059,1009453,0.352345,622.318,121
800,217.762,21080,0.300425,470.144,122
804,217.333,3219,0.337725,401.652,123
813,216.169,2810,0.412086,949.59,124
816,215.917,357530,0.44356,2058.82,125
825,214.965,657357,0.0667613,887.135,126
834,214.286,658459,0.17217,239.68,127
835,214.159,254926,0.253523,1391.72,128
837,213.888,3371,0.584341,554.29,129
838,213.79,75543,0.354445,1574.57,130
841,213.303,36072,0.158906,511.094,131
862,212.031,132538,0.104392,540.166,132
866,211.834,20278,0.516827,298.029,133
868,211.751,807,0.388276,5724.15,134
883,210.707,26352,0.0346022,511.204,135
897,209.799,646667,0.413076,243.967,136
899,209.709,62875,0.462473,1937.53,137
902,209.597,18105,0.349414,695.009,138
903,209.592,663582,0.512583,418.357,139
919,208.558,110104,0.19889,2525.99,140
924,208.446,20024,0.178403,1796.85,141
939,207.179,96926,0.0995343,218.056,142
943,206.899,1013167,0.11922,311.153,143
945,206.768,20964,0.393314,371.752,144
946,206.718,78636,0.163195,472.085,145
950,206.059,2844,0.322526,1472.14,146
951,206.053,2282,0.595516,2050.83,147
953,205.889,9734,0.533134,592.658,148
963,205.069,27203,0.109913,375.948,149
964,205.036,479,0.514341,3984.7,150
981,203.915,16013,0.607731,406.238,151
984,203.75,108601,0.110148,2004.08,152
988,203.372,79719,0.571209,415.372,153
990,203.329,131027,0.048361,623.62,154
1000,202.685,108617,0.356105,239.201,155
1002,202.522,20363,0.238156,2398.2,156
1019,201.593,21,0.452538,1904.31,157
1023,201.382,94026,0.581389,1944.91,158
1027,201.268,6375,0.504205,278.023,159
1035,200.919,692623,0.0351828,330.159,160
1041,200.528,758404,0.307105,559.189,161
1049,199.947,11303,0.509708,243.106,162
1052,199.836,20011,0.122876,2088.36,163
1053,199.825,3477,0.597827,909.795,164
1056,199.463,1226,0.616229,1189.29,165
1058,199.287,3665,0.168756,371.026,166
1059,199.282,72639,0.268093,223.597,167
1062,199.114,77110,0.322291,602.92,168
1069,198.794,78450,0.896932,244.098,169
1074,198.678,672244,0.0402918,1816.28,170
1077,198.492,2962,0.266841,321.802,171
1082,198.196,154085,0.187304,315.819,172
1083,198.155,881,0.761096,767.021,173
1110,197.022,110697,0.144815,264.577,174
1111,196.971,5929,0.822599,214.634,175
1113,196.883,18763,0.5232,393.472,176
1114,196.839,518634,0.534297,508.244,177
1116,196.812,72399,0.0823001,812.531,178
1126,196.324,521930,0.750704,244.042,179
1136,195.642,104540,0.734837,1022.26,180
1150,194.331,1244,0.590191,3624.09,181
1158,194.004,38374,0.469021,311.692,182
1166,193.455,2719,0.888551,312.409,183
1185,192.175,24420,0.441382,228.718,184
1190,191.858,642536,0.344658,4173.73,185
1206,190.57,20813,0.788167,355.336,186
1213,190.222,17270,0.100741,428.413,187
1217,189.946,660573,0.901877,268.498,188
1221,189.702,907,0.871371,440.915,189
1238,188.754,2423,0.723433,698.121,190
1239,188.73,107678,0.664931,274.442,191
1241,188.619,4562,0.829551,1145.24,192
1255,188.011,69888,0.0903473,246.8,193
1263,187.428,4921,0.189723,406.559,194
1268,187.327,4049,0.269223,853.415,195
